GroupID	PGNumber	Actual_SB.mns.LB.mns.Num	swFriendlyStrainName	ClusterMapping	Diet	MiSeqRun	SampleType	RV_end.mns.systolic_pressure_HFD_Mean_STRAIN	PercentageIncrease_STRAIN	PercentageIncrease_STRAIN	RV_Heart_Rate	RV_RAP	RV_End.mns.diastolic_pressure	RV_Maximum_Pressure	RV_End.mns.systolic_pressure	RV_mean_Pressure	RV_Maximum_dP.ovr.dt	RV_Min_dP.ovr.dt	RV_End.mns.diastolic_volume	RV_End.mns.Systolic_volume	RV_Stroke_Volume	RV_Cardiac_Output	RV_Resistance__PVR_Woods_	RV_Resistance__PVR_Dynes_	RV_Contractile_Index	RV_Ejection_Fraction	RV_Stroke_Work	RV_Peak_Power	RV_Peak_Power.ovr.EDV	RV_Ees	RV_Ea	RV_Ees.ovr.Ea	PA_Maximum_Pressure	PA_Min_Pressure	PA_mean_Pressure	PA_Pulse_Pressure	PA_Compliance	PA_RC_time	LV_Heart_Rate	LV_LAP	LV_End.mns.diastolic_pressure	LV_Maximum_Pressure	LV_End.mns.systolic_pressure	LV_mean_Pressure	LV_Maximum_dP.ovr.dt	LV_Min_dP.ovr.dt	LV_End.mns.diastolic_volume	LV_End.mns.Systolic_volume	LV_Stroke_Volume	LV_Cardiac_Output	LV_Resistance__SVR_Woods_	LV_Resistance__SVR_Dynes_	LV_Ejection_Fraction	LV_Contractile_Index	LV_Stroke_Work	LV_Peak_Power	LV_Peak_Power.ovr.EDV	LV_Ees	LV_Ea	LV_Ees.ovr.Ea	AO_Maximum_Pressure	AO_Min_Pressure	AO_mean_Pressure	AO_Pulse_Pressure	AO_Compliance	AO_RC_time	Duration	Weight	RV	LV.pls.S	Tibia	Fulton _RV.ovr.LV.pls.S_	RV.ovr.Tibia	LV.pls.S.ovr.Tibia	RV.ovr.weight	LV.pls.S.ovr.weight
0115.PG409.LB.MST	409	311	A_J	BALB_A	Regular	run_3	LargeBowel	1.099536242	10	Low	446.6722	3.7021	1.1064	27.7872	15.1064	18.711	1731	-1460	29.8691	15.3776	14.4914	6470	37000	2960000	62.2948	48.5165	253.6773	0.2309	0.0077	1.3244	5.4847	0.2415	1	0	18.6117	1	14.4914	0.0672	424.533	1.1064	1.1064	119.9291	77.6596	77.3869	7059	-6030	50.2216	25.5791	24.6425	10500	26200	2100000	49.0676	58.8598	1.3137	0.0262	0.8696	2.001	4.3901	0.4558	NA	NA	78.5039	NA	NA	NA	20	31.5	34	92.2	17	0.37	2.00	5.42	1.08	2.93
0115.PG416.LB.MST	416	312	SWR_J	FVB_RIIIS	HighFat	run_3	LargeBowel	1.227991052	22.8	Medium	507.0503	3.5963	1.4499	32.5089	17.0291	22.5514	2399	-2060	42.752	15.746	27.006	13700	20600	1650000	73.7952	63.1691	546.3562	0.5638	0.0132	0.4117	1.1689	0.3522	1	0	21.6808	1	27.006	0.0592	426.6316	NA	NA	101.4499	54.2573	67.1641	7430	-5110	38.5585	5.2016	33.3569	14200	19200	1540000	86.5098	73.2611	1.7274	0.0448	1.2403	6.2073	2.4661	2.5171	NA	NA	66.4924	NA	NA	NA	20	38.55	34.4	115.9	17	0.30	2.02	6.82	0.89	3.01
0115.PG418.LB.MST	418	313	SWR_J	FVB_RIIIS	HighFat	run_3	LargeBowel	1.227991052	22.8	Medium	531.0012	4.2644	1.6063	34.3994	17.5835	21.9644	2269	-2340	19.7883	9.8488	9.9395	5280	54500	4360000	65.9604	50.2292	211.7453	0.2299	0.0116	1.5636	42.9373	0.0364	1	0	22.9096	1	9.9395	0.0565	508.5482	1.6063	1.6063	120	67.5338	77.6545	9420	-8030	19.375	6.5423	12.8327	6530	50000	4000000	66.2331	78.4889	0.788	0.0407	1.1688	4.2163	NA	NA	NA	NA	78.55	NA	NA	NA	20	41.61	34.1	108.2	17	0.32	2.01	6.36	0.82	2.60
0115.PG421.LB.MST	421	314	SWR_J	FVB_RIIIS	HighFat	run_3	LargeBowel	1.227991052	22.8	Medium	535.7428	NA	1.4783	34.5416	18.0526	23.9971	2619	-2308	41.8347	16.996	24.8387	13300	NA	NA	75.8217	59.3735	534.621	0.5288	0.0126	2.6194	NA	NA	1	0	23.002	1	24.8387	0.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	45.85	36.9	109.7	18	0.34	2.05	6.09	0.80	2.39
0115.PG423.LB.MST	423	315	SWR_J	FVB_RIIIS	Regular	run_3	LargeBowel	1.227991052	22.8	Medium	426.5451	2.4023	1.5778	28.2871	14.2715	19.3844	1820	-1450	61.3508	30.9173	30.4335	13000	19200	1540000	64.3873	49.6057	528.2889	0.6915	0.0113	0.8173	1.2225	0.6685	1	0	18.9366	1	30.4335	0.0703	421.5503	1.5778	1.5778	114.2715	67.0789	75.1747	8590	-6523	33.3065	6.5625	26.744	11300	24000	1920000	80.2966	75.1339	0.9251	0.0278	1.3099	21.4536	2.9747	7.212	NA	NA	74.8265	NA	NA	NA	20	30.6	28	101.4	17	0.28	1.65	5.96	0.92	3.31
0115.PG424.LB.MST	424	316	SWR_J	FVB_RIIIS	Regular	run_3	LargeBowel	1.227991052	22.8	Medium	530.303	2.9566	0.8387	26.7662	13.9161	18.5699	1910	-1900	37.5202	17.0464	20.4738	10900	27400	2190000	71.1844	54.5674	350.2932	0.2473	0.0066	0.869	1.6589	0.5238	1	0	17.948	1	20.4738	0.0565	483.8919	NA	NA	83.7527	44.7477	52.3027	5445	-5126	55.1815	36.875	18.3065	8860	35300	2830000	33.175	65.0129	0.7794	0.0141	0.4368	2.3918	3.444	0.6945	NA	NA	54.9892	NA	NA	NA	20	30.2	21.3	93.6	17.5	0.23	1.22	5.35	0.71	3.10
0115.PG425.LB.MST	425	317	SWR_J	FVB_RIIIS	Regular	run_3	LargeBowel	1.227991052	22.8	Medium	514.3447	2.4165	1.5494	28.6283	14.5416	19.4818	2210	-1900	33.1452	0.3931	32.752	16800	17900	1430000	77.0683	98.8139	576.7299	0.7307	0.022	1.6775	0.9211	1.8212	1	0	19.1584	1	32.752	0.0583	497.2452	1.5494	1.5494	127.4911	73.1628	83.27	9490	-8290	46.6734	23.256	23.4173	11600	27400	2190000	50.1728	74.4392	0.8149	0.0175	0.9243	1.1215	4.8288	0.2322	NA	NA	83.4192	NA	NA	NA	20	34.24	26.8	93.2	17	0.29	1.58	5.48	0.78	2.72
0115.PG431.LB.MST	431	318	SJL_J	FVB_RIIIS	HighFat	run_2	LargeBowel	0.941481547	-5.9	Low	384.6259	2.8856	1.2935	22.8856	12.5942	15.948	1318	-929.3333	93.4879	61.0181	32.4698	12500	16900	1350000	57.5909	34.7315	458.8655	0.6048	0.0065	0.3457	0.7935	0.4356	1	0	15.4256	1	32.4698	0.078	349.5251	NA	NA	83.3831	53.0775	55.346	5682	-3827	130.6855	99.2339	31.4516	11000	20400	1630000	24.0666	68.1433	1.3069	0.01	0.2831	5.778	2.2152	2.6083	NA	NA	54.749	NA	NA	NA	20	39.33	24.6	89.1	16.5	0.28	1.49	5.40	0.63	2.27
0115.PG432.LB.MST	432	319	SJL_J	FVB_RIIIS	HighFat	run_2	LargeBowel	0.941481547	-5.9	Low	436.8983	NA	1.3788	22.2175	12.651	15.7376	1430	-1040	101.5827	77.5907	23.9919	10500	NA	NA	64.2437	23.6181	326.5913	0.4764	0.0047	0.3505	0.638	0.5494	1	0	14.9914	1	23.9919	0.0687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	34.71	24.9	86.4	16.5	0.29	1.51	5.24	0.72	2.49
0115.PG433.LB.MST	433	320	SJL_J	FVB_RIIIS	HighFat	run_2	LargeBowel	0.941481547	-5.9	Low	463.9237	1.99	1.1514	20.6397	11.7697	14.2046	1180	-912.3333	33.4173	16.2702	17.1472	7960	33800	2710000	57.0584	51.3122	219.7307	0.2843	0.0085	1.3557	0.6412	2.1142	1	0	13.9658	1	17.1472	0.0647	462.7311	1.1514	1.1514	54.3284	30.0355	36.1619	3230	-2650	NA	NA	NA	NA	NA	NA	NA	59.4226	NA	NA	NA	NA	NA	NA	NA	NA	35.8634	NA	NA	NA	20	28.97	21.4	85.8	17	0.25	1.26	5.05	0.74	2.96
0115.PG439.LB.MST	439	321	SJL_J	FVB_RIIIS	Regular	run_2	LargeBowel	0.941481547	-5.9	Low	436.8983	1.6063	1.2651	23.1414	13.7029	16.577	1180	-1010	42.248	4.7278	37.5202	16400	16100	1290000	50.962	88.8094	537.545	0.6835	0.0162	0.7087	0.5279	1.3425	1	0	15.5919	1	37.5202	0.0687	459.1897	NA	NA	53.8735	28.5004	35.717	2920	-2350	108.3165	79.6774	28.6391	13200	22200	1780000	26.4402	54.1206	0.6624	0.0061	0.2035	2.5339	2.5168	1.0068	NA	NA	35.5678	NA	NA	NA	20	28.79	26	85.7	17	0.30	1.53	5.04	0.90	2.98
0115.PG440.LB.MST	440	322	SJL_J	FVB_RIIIS	Regular	run_2	LargeBowel	0.941481547	-5.9	Low	445.5663	NA	1.9616	23.4542	13.1201	17.3126	1180	-1010	132.3286	74.2944	58.0343	25900	9710	777000	50.3251	43.8562	802.8219	1.6393	0.0124	0.0743	NA	NA	1	0	15.7952	1	58.0343	0.0674	473.7103	NA	NA	72.2957	38.7633	49.4825	4910	-3802	89.6875	52.4294	37.2581	17600	16900	1350000	41.5421	67.934	1.3804	0.0154	0.3993	0.309	3.0314	0.1019	NA	NA	47.5422	NA	NA	NA	20	26.97	21.1	78	17	0.27	1.24	4.59	0.78	2.89
0115.PG441.LB.MST	441	323	SJL_J	FVB_RIIIS	Regular	run_2	LargeBowel	0.941481547	-5.9	Low	518.7406	NA	2.2459	25.6148	13.8451	17.4484	1620	-1530	126.754	118.6492	8.1048	4210	68700	5500000	63.3749	6.3941	121.1973	0.2621	0.0021	0.1976	23.7366	0.0083	1	0	17.1996	1	8.1048	0.0578	538.9895	2.2459	2.2459	72.4378	38.9623	49.3012	4650	-4110	NA	NA	NA	NA	NA	NA	NA	64.2298	NA	NA	NA	NA	NA	0.3025	NA	NA	47.6346	NA	NA	NA	20	33.38	28.2	96.4	16.5	0.29	1.71	5.84	0.84	2.89
0115.PG447.LB.MST	447	324	NZW_LacJ	NZ_CAST	HighFat	run_4	LargeBowel	1.11794448	11.8	Low	540.5405	2.3596	0.7818	28.3156	15.5935	18.8059	1755	-1440	48.498	16.2198	32.2782	17400	18200	1450000	61.98	66.5558	586.6023	0.3634	0.0075	0.0341	0.7991	0.0427	1	0	18.9551	1	32.2782	0.0555	520.2399	0.7818	0.7818	55.7072	28.8984	37.2821	3849	-2570	43.3165	8.4073	34.9093	18200	18500	1480000	80.5911	69.0934	1.1862	0.0274	0.6283	2.4503	0.7857	3.1185	NA	NA	36.7597	NA	NA	NA	20	51.81	45.7	117.8	17	0.39	2.69	6.93	0.88	2.27
0115.PG448.LB.MST	448	325	NZW_LacJ	NZ_CAST	HighFat	run_4	LargeBowel	1.11794448	11.8	Low	502.8011	4.6482	0.8245	29.3532	15.7783	19.4555	1860	-1667	44.7077	26.2903	18.4173	9260	27700	2220000	63.2412	41.195	346.3409	0.2187	0.0049	0.9871	1.8073	0.5462	1	0	19.6296	1	18.4173	0.0597	525.0078	0.8245	0.8245	121.7058	62.9709	80.3055	8310	-6200	33.2056	10.746	22.4597	11800	28800	2310000	67.6381	68.2986	1.5033	0.0453	1.1677	3.9785	6.9039	0.5763	NA	NA	79.6587	NA	NA	NA	20	48.09	36	137	17	0.26	2.12	8.06	0.75	2.85
0115.PG449.LB.MST	449	326	NZW_LacJ	NZ_CAST	HighFat	run_4	LargeBowel	1.11794448	11.8	Low	547.3055	1.8479	1.6489	34.6979	18.4364	22.9047	2594	-2330	46.7641	24.7984	21.9657	12000	27900	2230000	74.7595	46.9713	471.2694	0.5216	0.0112	0.7252	2.9905	0.2425	1	0	23.1037	1	21.9657	0.0548	590.2144	1.6489	1.6489	117.1855	59.602	76.0489	9750	-8118	23.5685	14.7883	8.7802	5180	73000	5840000	37.2541	83.173	0.2336	0.0099	0.6392	2.8515	12.4918	0.2283	NA	NA	76.7206	NA	NA	NA	20	58.86	40.3	128.3	17	0.31	2.37	7.55	0.68	2.18
0115.PG456.LB.MST	456	327	NZW_LacJ	NZ_CAST	Regular	run_4	LargeBowel	1.11794448	11.8	Low	532.5815	1.2935	0.6539	23.5963	12.1393	15.813	1460	-1210	33.3266	22.0161	11.3105	6020	54700	4370000	62.0154	33.9383	172.3008	0.1065	0.0032	0.6324	0.9677	0.6534	1	0	15.8876	1	11.3105	0.0563	504.2017	0.6539	0.6539	57.6972	32.8216	37.5557	3451	-2571	33.3871	15.2722	18.1149	9130	35800	2860000	54.2572	59.8122	0.3374	0.0101	0.4619	3.2762	2.4157	1.3562	NA	NA	38.0532	NA	NA	NA	20	36.85	33.9	105.4	17	0.32	1.99	6.20	0.92	2.86
0115.PG457.LB.MST	457	328	NZW_LacJ	NZ_CAST	Regular	run_4	LargeBowel	1.11794448	11.8	Low	559.017	NA	0.3554	16.2615	8.2729	10.7319	1010	-689.6667	52.6613	34.6673	17.994	10100	NA	NA	62.3967	34.1692	193.6984	0.0921	0.0017	0.1976	0.6595	0.2996	1	0	11.12	1	17.994	0.0536	NA	NA	NA	NA	NA	NA	NA	-735.3333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65535	NA	NA	NA	NA	NA	NA	NA	20	38	34	111.3	17	0.31	2.00	6.55	0.89	2.93
0115.PG458.LB.MST	458	329	NZW_LacJ	NZ_CAST	Regular	run_4	LargeBowel	1.11794448	11.8	Low	508.4746	3.0135	0.9097	25.4016	13.4044	16.6381	1645	-1440	67.6008	35.1109	32.4899	16500	17000	1360000	64.7598	48.0614	524.7538	0.4256	0.0063	0.375	1.1799	0.3179	1	0	17.061	1	32.4899	0.059	501.4006	0.9097	0.9097	92.7079	48.4009	60.5614	6460	-5560	26.5827	19.1532	7.4294	3720	87000	6960000	27.9484	69.728	0.3224	0.0121	0.376	1.0166	NA	NA	NA	NA	60.8101	NA	NA	NA	20	39.32	38.4	110.7	16.5	0.35	2.33	6.71	0.98	2.82
0115.PG462.LB.MST	462	330	RIIIS_J	FVB_RIIIS	HighFat	run_4	LargeBowel	1.085005464	8.5	Low	378.9708	4.0085	1.393	25.7285	12.978	16.4526	1565	-1168	28.2762	10.9274	17.3488	6570	29700	2380000	60.8275	61.3547	275.5073	0.348	0.0123	0.6891	1.8361	0.3753	1	0	17.2735	1	17.3488	0.0792	388.7942	1.393	1.393	124.5913	57.0007	80.9622	7664	-4355	22.7621	7.248	15.5141	6030	41500	3320000	68.1577	61.5131	0.8955	0.0393	1.2388	4.2813	8.6397	0.4955	NA	NA	81.5344	NA	NA	NA	20	44.86	30.3	99.1	17	0.31	1.78	5.83	0.68	2.21
0115.PG463.LB.MST	463	331	RIIIS_J	FVB_RIIIS	HighFat	run_4	LargeBowel	1.085005464	8.5	Low	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	46.76	28.2	103.2	17	0.27	1.66	6.07	0.60	2.21
0115.PG464.LB.MST	464	332	RIIIS_J	FVB_RIIIS	HighFat	run_4	LargeBowel	1.085005464	8.5	Low	398.234	3.8237	2.0327	26.4819	13.0064	16.9423	1480	-1100	23.8206	9.0524	14.7681	5880	35600	2850000	55.9502	61.9975	232.3107	0.4323	0.0181	1.8536	14.6086	0.1269	1	0	17.7632	1	14.7681	0.0753	367.35	2.0327	2.0327	65.4442	36.1336	42.7405	3733	-1825	27.7419	6.1694	21.5726	7920	29100	2330000	77.7616	57.041	1.1878	0.0428	0.7442	NA	4.9505	NA	NA	NA	43.0887	NA	NA	NA	20	43.49	24	84.9	16	0.28	1.50	5.31	0.55	1.95
0115.PG470.LB.MST	470	333	RIIIS_J	FVB_RIIIS	Regular	run_4	LargeBowel	1.085005464	8.5	Low	436.9139	1.72	0.8244	16.8728	8.4719	11.577	894	-703	36.1492	15.3024	20.8468	9110	27900	2230000	52.9848	57.6687	222.9116	0.2475	0.0068	0.6328	0.5515	1.1475	1	0	11.5173	1	20.8468	0.0687	415.7222	0.8244	0.8244	40.5544	21.6347	26.9103	2907	-1625	42.5302	8.9819	33.5484	13900	19200	1530000	78.8813	71.6815	0.8309	0.0195	0.465	NA	0.4365	NA	NA	NA	26.9103	NA	NA	NA	20	32.3	19.6	70.4	16	0.28	1.23	4.40	0.61	2.18
0115.PG471.LB.MST	471	334	RIIIS_J	FVB_RIIIS	Regular	run_4	LargeBowel	1.085005464	8.5	Low	393.4469	1.1798	0.4904	16.0341	7.6119	10.9871	936	-639	66.4869	18.6139	47.873	18800	12800	1020000	58.3755	72.0036	501.7936	0.3381	0.0051	0.3066	0.3387	0.9053	1	0	10.9722	1	47.873	0.0762	394.8173	0.4904	0.4904	60.5544	40.1279	39.1939	3190	-2270	24.6472	19.5968	5.0504	1990	129000	10300000	20.4908	52.6359	0.0858	0.0035	0.1858	2.2159	68.5405	0.0323	NA	NA	39.9103	NA	NA	NA	20	29.46	15.2	75.9	16	0.20	0.95	4.74	0.52	2.58
0115.PG472.LB.MST	472	335	RIIIS_J	FVB_RIIIS	Regular	run_4	LargeBowel	1.085005464	8.5	Low	470.6506	4.2217	1.6631	28.9837	14.6695	19.1655	1900	-1587	15.131	3.5685	11.5625	5440	45300	3620000	65.5772	76.4157	204.9599	0.2769	0.0183	NA	2.6368	NA	1	0	19.3894	1	11.5625	0.0638	451.1448	1.6631	1.6631	111.9119	63.7242	73.6907	8090	-6506	18.1754	1.0685	17.1069	7720	37400	2990000	94.1209	72.2771	1.04	0.0572	1.5013	20.4463	9.9163	2.0619	NA	NA	73.2927	NA	NA	NA	20	26.49	17.9	75	16	0.24	1.12	4.69	0.68	2.83
0115.PG478.LB.MST	478	336	MRL_MpJ	BALB_A	HighFat	run_4	LargeBowel	1.219132637	21.9	Medium	413.7931	2.9282	1.1656	32.3952	16.5174	21.7064	2190	-2006	70.7258	30.8871	39.8387	16500	14500	1160000	67.5204	56.3284	814.3534	0.6687	0.0095	0.4647	0.9729	0.4776	1	0	21.6069	1	39.8387	0.0725	410.027	1.1656	1.1656	92.978	46.0554	61.5329	7119	-4660	24.7581	19.0625	5.6956	2340	113000	9040000	23.0049	76.5665	0.2402	0.0097	0.3024	NA	5.467	NA	NA	NA	60.9857	NA	NA	NA	20	78.82	44.5	155.3	18	0.29	2.47	8.63	0.56	1.97
0115.PG479.LB.MST	479	337	MRL_MpJ	BALB_A	HighFat	run_4	LargeBowel	1.219132637	21.9	Medium	301.0151	2.9424	1.7484	31.6702	18.2516	20.9864	1600	-1210	62.752	56.4819	6.2702	1890	91600	7330000	50.5943	9.992	121.5611	0.1579	0.0025	NA	0.7193	NA	1	0	21.1356	1	6.2702	0.0998	383.8835	1.7484	1.7484	132.8358	79.1898	87.1918	8102	-7790	23.619	13.2964	10.3226	3960	62100	4970000	43.7047	60.9926	0.4374	0.0185	0.8296	2.179	6.2876	0.3466	NA	NA	86.8933	NA	NA	NA	20	81.76	41.5	142.3	17	0.29	2.44	8.37	0.51	1.74
0115.PG480.LB.MST	480	338	MRL_MpJ	BALB_A	HighFat	run_4	LargeBowel	1.219132637	21.9	Medium	442.2658	7.5053	1.5068	32.0114	16.5316	21.7554	2000	-1730	68.9012	48.1956	20.7056	9150	20900	1670000	62.4361	30.0512	411.0203	0.4493	0.0065	0.5117	1.1916	0.4294	1	0	21.3574	1	20.7056	0.0679	477.4603	1.5068	1.5068	179.801	82.7576	119.3361	9535	-8070	37.5605	0.3024	37.2581	17800	17300	1380000	99.1948	53.0309	4.0267	0.1072	2.4901	NA	5.3291	NA	NA	NA	117.4206	NA	NA	NA	20	77.64	46.2	140.7	18	0.33	2.57	7.82	0.60	1.81
0115.PG486.LB.MST	486	339	MRL_MpJ	BALB_A	Regular	run_4	LargeBowel	1.219132637	21.9	Medium	384.7536	8.4719	1.9474	26.6525	13.8166	18.1975	1466	-1180	51.3407	36.6532	14.6875	5640	24000	1920000	55.0043	28.6079	233.9232	0.4119	0.008	0.3811	2.8147	0.1354	1	0	17.8741	1	14.6875	0.0781	325.7844	1.9474	1.9474	151.5991	93.9019	98.6914	8390	-7840	27.7823	23.4073	4.375	1420	146000	11700000	15.7475	55.3411	0.5337	0.0192	0.3455	3.7567	33.887	0.1109	NA	NA	99.0894	NA	NA	NA	20	44.85	45.4	145.3	17.5	0.31	2.59	8.30	1.01	3.24
0115.PG487.LB.MST	487	340	MRL_MpJ	BALB_A	Regular	run_4	LargeBowel	1.219132637	21.9	Medium	412.0194	8.2871	2.0327	29.6944	15.7214	20.2245	1737	-1670	40.877	22.6512	18.2258	7510	21400	1710000	58.4959	44.5869	324.7594	0.5335	0.0131	0.5645	1.4312	0.3944	1	0	19.8514	1	18.2258	0.0728	398.2575	2.0327	2.0327	132.0398	84.1933	85.754	7010	-6468	3.2056	0.998	2.2077	879.5084	289000	23100000	68.8679	53.0623	0.2635	0.0822	1.3269	34.7603	52.4554	0.6627	NA	NA	86.3759	NA	NA	NA	20	52.95	42	146.6	18	0.29	2.33	8.14	0.79	2.77
0115.PG489.LB.MST	489	341	MRL_MpJ	BALB_A	Regular	run_4	LargeBowel	1.219132637	21.9	Medium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	50.12	31.6	126.8	17.5	0.25	1.81	7.25	0.63	2.53
0115.PG494.LB.MST	494	342	NON_ShiLtJ	FVB_RIIIS	HighFat	run_2	LargeBowel	1.374358	37.4	High	447.7778	1.9858	0.9504	31.7021	19.6454	21.3798	1384	-1356	24.2296	6.6667	17.5629	7860	34400	2750000	43.6564	72.4855	354.8773	0.2404	0.0099	1.0727	1.5462	0.6938	1	0	21.1564	1	17.5629	0.067	415.0164	0.9504	0.9504	95.5461	60.922	62.2826	4480	-3830	23.6354	7.3716	16.2638	6760	39700	3180000	68.8112	46.843	0.4651	0.0197	0.9587	3.3579	3.0058	1.1172	NA	NA	62.655	NA	NA	NA	20	75.12	32.8	103.1	17.5	0.32	1.87	5.89	0.44	1.37
0115.PG495.LB.MST	495	343	NON_ShiLtJ	FVB_RIIIS	HighFat	run_2	LargeBowel	1.374358	37.4	High	453.4062	2.6809	1.0638	29.9007	17.9291	19.9557	1230	-1218	26.6566	6.3646	20.292	9200	28500	2280000	41.0135	76.1239	383.9586	0.3109	0.0117	1.0832	1.3855	0.7819	1	0	19.9855	1	20.292	0.0662	410.9972	1.0638	1.0638	75.8865	47.1064	47.7911	3430	-2916	62.4068	14.1088	48.2981	19900	13300	1070000	77.3923	45.142	1.8645	0.0299	0.912	1.7216	1.7344	0.9926	NA	NA	49.8762	NA	NA	NA	20	61.56	26.9	100.7	17.5	0.27	1.54	5.75	0.44	1.64
0115.PG496.LB.MST	496	344	NON_ShiLtJ	FVB_RIIIS	HighFat	run_2	LargeBowel	1.374358	37.4	High	349.5172	7.5177	2.5248	28.7092	17.3191	18.5408	961.3333	-917.3333	47.8348	23.5851	24.2497	8480	16800	1340000	33.4852	50.6947	404.6354	0.8817	0.0184	0.3552	1.2862	0.2762	1	0	19.211	1	24.2497	0.0858	365.881	2.5248	2.5248	82.539	51.305	44.2216	4510	-2840	31.8026	7.6737	24.1289	8830	25900	2080000	75.8708	54.6489	2.6121	0.0821	1.2133	14.8003	3.8627	3.8316	NA	NA	54.2004	NA	NA	NA	20	70.01	33.7	94.6	18	0.36	1.87	5.26	0.48	1.35
0115.PG502.LB.MST	502	345	NON_ShiLtJ	FVB_RIIIS	Regular	run_2	LargeBowel	1.374358	37.4	High	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	39.97	25.4	86	17	0.30	1.49	5.06	0.64	2.15
0115.PG503.LB.MST	503	346	NON_ShiLtJ	FVB_RIIIS	Regular	run_2	LargeBowel	1.374358	37.4	High	403.6036	1.9433	0.9362	24.3688	14.3262	16.5387	957	-914.6667	40.2014	19.0131	21.1883	8550	28000	2240000	39.2715	52.7054	327.4347	0.2856	0.0071	0.2645	0.9807	0.2697	1	0	16.3897	1	21.1883	0.0743	400.0119	0.9362	0.9362	67.844	39.5035	44.7975	2787	-2483	22.5478	4.0987	18.4491	7380	34900	2790000	81.8222	41.0796	0.5163	0.0229	0.7941	NA	4.1818	NA	NA	NA	44.6486	NA	NA	NA	20	36.16	32.1	89.2	17	0.36	1.89	5.25	0.89	2.47
0115.PG504.LB.MST	504	347	NON_ShiLtJ	FVB_RIIIS	Regular	run_2	LargeBowel	1.374358	37.4	High	382.9822	1.4752	0.7801	16.5248	9.5887	11.3656	712.3333	-594.6667	41.863	18.6203	23.2427	8900	25600	2040000	43.1069	55.5208	244.3039	0.2611	0.0062	0.754	0.6299	1.1971	1	0	11.2911	1	23.2427	0.0783	430.6564	0.7801	0.7801	59.1915	38.7234	38.25	2450	-2200	45.0352	22.5277	22.5076	9700	28700	2300000	49.9776	41.3798	0.4781	0.0106	0.442	2.136	1.7261	1.2374	NA	NA	39.0245	NA	NA	NA	20	43.09	28.4	118.9	17.5	0.24	1.62	6.79	0.66	2.76
0115.PG510.LB.MST	510	348	NZB_BinJ	NZ_CAST	HighFat	run_4	LargeBowel	1.027575051	2.8	Low	481.3108	0.7234	0.2979	27.2766	16.4539	17.9819	1170	-1058	25.4481	11.4904	13.9577	6710	46100	3690000	42.7717	54.8476	250.9862	0.0599	0.0024	0.942	1.6311	0.5776	1	0	18.2798	1	13.9577	0.0624	482.5806	0.2979	0.2979	91.3333	54.1844	59.0231	4270	-3417	28.4592	2.5076	25.9517	12500	25200	2010000	91.189	46.7263	0.2703	0.0095	1.2325	41.9031	3.5165	11.9161	NA	NA	59.9167	NA	NA	NA	20	32.2	37.4	115.2	17.5	0.32	2.14	6.58	1.16	3.58
0115.PG511.LB.MST	511	349	NZB_BinJ	NZ_CAST	HighFat	run_4	LargeBowel	1.027575051	2.8	Low	485.1823	NA	0.1135	17.3759	10.6099	10.8762	679	-501	71.2085	48.3686	22.8399	11100	NA	NA	39.0771	32.0747	267.9312	0.0373	0.000524	0.2817	1.0315	0.2731	1	0	11.8443	1	22.8399	0.0618	NA	0.1135	0.1135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	52.8	47.6	167.2	18	0.28	2.64	9.29	0.90	3.17
