sample_id	total	cellular_biosynthetic_process	androgen_biosynthetic_process	estrogen_biosynthetic_process	polyphosphate_biosynthetic_process	isoprenoid_biosynthetic_process	phospholipid_biosynthetic_process	vitamin_biosynthetic_process	toxin_biosynthetic_process	cytokinin_biosynthetic_process	auxin_biosynthetic_process	mucilage_biosynthetic_process	organic_acid_biosynthetic_process	antibiotic_biosynthetic_process	peptidyl_diphthamide_biosynthetic_process_from_peptidyl_histidine	heterocycle_biosynthetic_process	aromatic_compound_biosynthetic_process	organic_phosphonate_biosynthetic_process	cellular_carbohydrate_biosynthetic_process	cellular_macromolecule_biosynthetic_process	neurotransmitter_biosynthetic_process	ketone_biosynthetic_process	alkane_biosynthetic_process	alkene_biosynthetic_process	cellular_alcohol_biosynthetic_process	cellular_nitrogen_compound_biosynthetic_process	sulfur_compound_biosynthetic_process	glycerolipid_biosynthetic_process	aldehyde_biosynthetic_process	neutral_lipid_biosynthetic_process	membrane_lipid_biosynthetic_process	glycerol_ether_biosynthetic_process	ketone_body_biosynthetic_process	Remaining
0159_AB10_106685_20190116_ST	1303449	1022.83333333333	0	0	359.75	858.228174603173	1222.04201388889	629.330906084656	145	118	0	0	1296.96723296958	15.425	0	2488.32151050853	2038.86955834803	38	344.205491255144	3428.45062279542	0	136.449652777778	3.56944444444444	0	0	2711.03442056144	696.423842592593	112.671296296296	69.9027777777778	0	157.380092592592	0	0.2	1285555.94462917
0159_BC12_41001_20171018_ST	1300088	1454.75	0	0	449.25	935.439814814816	1244.71979166667	733.136018518519	156	179.666666666667	0	0	1346.85513640873	22.3388888888889	0	2737.36583933471	2183.03004017245	9.33333333333333	335.058680555555	3441.54799933863	0	172.684027777778	4.05555555555556	0	0	2862.79648748285	770.72037037037	127.032407407407	66.9861111111111	0.0277777777777778	185.633796296296	0	0	1280669.57125652
0159_AK37_71025_20181010_ST	1296422	1361.58333333333	0	0	376.25	1080.27777777778	1521.22361111111	712.366865079365	141	151	0	0	1439.26782118056	30.4930555555556	0.666666666666667	2800.4520132765	2304.07018200078	34	338.091949588477	4111.99657186948	0	203.489583333333	11.25	0	0	3135.40462571036	803.537885802469	135.074074074074	65.4305555555555	0	221.837037037037	0	0	1275443.23639105
0159_BA21_18022_20171205_ST	1284789	1637.5	0	0	377.5	884.069444444444	1010.68611111111	649.630085978836	128.666666666667	159	0	0	1197.51212508267	73.7708333333333	0	2329.10335733882	1843.8105255487	40.3333333333333	368.118402777778	2571.94125330688	0	184.788194444445	1.47222222222222	0	0	2358.45126408485	739.635763888889	108.800925925926	66.5416666666667	0	153.773148148148	0	0	1267903.8946757
0159_AZ03_32051_20190819_STLS	1283692	917.25	0	0	282.25	845.190972222223	1240.85734126984	548.545414462081	159.333333333333	116.333333333333	0	0	1272.75568080357	32.0694444444444	2.66666666666667	2519.98198014648	2012.79997617823	8.1111111111111	336.497106481481	3900.85828373016	0	144.291666666666	10.8263888888889	0.166666666666667	0	2755.71098146923	726.805555555556	134.762566137566	64.7222222222222	0	160.280555555555	0.111111111111111	0	1265498.82164154
0159_AA34_42090_20180515_ST	1283223	1265.83333333333	0	0	389.5	805.326388888887	1053.11845238095	474.92962962963	124	146.666666666667	0.166666666666667	0	1156.15623139881	13.9444444444444	0	2278.89699444567	1773.03708593597	83.3333333333333	349.791666666666	2844.25985449736	0	137.770833333334	6.50694444444444	0	0	2374.34711845361	794.259143518518	125.003306878307	64.0694444444444	0.0555555555555556	131.191049382716	0	0	1266830.8358557
0159_AZ03_32018_20180723_STHS	1276215	1034.33333333333	0	0	347.666666666667	897.562003968252	1300.42916666667	662.25085978836	149.666666666667	152.666666666667	0	0	1370.39967096561	34.9166666666667	0.333333333333333	2693.60106591711	2204.92686067019	38.6666666666667	329.788194444444	3784.58098544973	0	150.03125	1.99305555555556	0	0	2902.38315917108	743.657208994709	138.972222222222	81.5416666666667	0	132.883950617284	0	0	1257061.7486789
0159_AQ29_10072_20180330_ST	1275551	1249.66666666667	0	0	466	1059.51041666667	1323.99305555555	692.840694444445	107.666666666667	215	0	0	1495.66682291667	17.5	0	2752.89668424211	2312.17030306927	36.3333333333333	373.051041666667	3555.10051256614	0	154.690972222222	1.19444444444444	0	0	2943.16351294582	724.225462962963	133.611111111111	68.1805555555555	0	160.074074074074	0	0	1255708.46366889
0159_AB10_101383_20190318_ST	1245349	1271	0	0	416.75	752.680555555557	985.79375	518.678637566138	122.5	159.333333333333	0	0	1267.68983506944	57.0972222222222	0	2335.59302211934	1917.49347736626	55.3333333333333	314.949652777778	3149.14545304233	0	114.934027777778	1.39583333333333	0	0.0555555555555556	2521.44026087596	662.977546296296	96.5	60.0138888888889	0	140.260185185185	0	0	1228427.3844297
0159_AZ03_32052_20190827_STLS	1244511	1240.5	0	0	319.5	792.756944444443	1213.75074404762	612.209744268078	107.944444444444	102.666666666667	25.6666666666667	0	1194.9192104828	44.6625	0	2316.28189138129	1841.76398573756	27	413.019097222222	3055.39250992064	0	231.539930555556	1.19444444444444	0	0	2471.98523959558	695.705472883598	132.850529100529	61.4583333333333	0	185.738425925926	0	0	1227422.49321888
0159_AA34_42492_20191121_ST	1240669	560.133333333333	0	0	387.083333333333	1173.0625	1060.87093253968	844.163651895943	144.666666666667	143	0	0	1468.9528187004	16.4305555555556	0	3234.58820356898	2112.76174303106	0	238.272569444444	4010.54948743386	0	234.421875	44.5833333333333	0.833333333333333	0	3176.2438169949	849.45916005291	146.464947089947	58.2777777777778	0	165.262037037037	0	0	1220598.91792388
0159_AA34_42295_20181127_ST	1233524	898.166666666667	0	0	600.25	701.208333333333	1220.19236111111	643.945601851852	142	116.666666666667	0	0	1299.77270543981	3.51388888888889	0	2519.36828832304	2051.18771733539	11.3333333333333	356.366319444444	3182.587880291	0	98.6631944444445	0.381944444444444	0	0	2670.03842721193	641.797916666667	114.703703703704	74.5277777777778	0	114.169444444444	0	0	1216063.15782862
0159_AQ29_10142_20190319_ST	1229416	1768.33333333333	0	0	425.5	1491.77777777778	1331.29583333333	448.659490740741	25	150.666666666667	0	0	1446.27373842593	5.625	0.333333333333333	2394.64474579904	2090.6577396262	4.5	316.361111111111	3217.16481481482	0	179.84375	0.833333333333334	0	0	2568.35782450274	536.165046296296	143.634259259259	77.7222222222222	0	205.294444444444	0	0	1210587.35553498
0159_AQ22_10435_20191009_ST	1214477	1162.41666666667	0	0	399.166666666667	747.593749999999	1006.39652777778	651.88587962963	58.3333333333333	97.3333333333333	0	0	1214.71870797509	8.72222222222222	0	2386.85839806241	1934.20256472908	20	324.361111111111	2701.45491622575	0	134.631944444445	1.6875	0	0	2451.43953232167	643.897916666666	108.12037037037	61.1527777777778	0	134.522222222222	0	0	1198228.10365846
0159_AA34_42236_20181116_ST	1206265	1455.2	0	0	378.916666666667	749.923611111111	1064.81041666667	639.237246472663	101.666666666667	133.666666666667	1.66666666666667	0	1118.56546378968	166.861111111111	0	2336.8345772401	1876.85254020307	8	325.305555555556	2859.4351521164	0	135.623263888889	3.27777777777778	0.666666666666667	0	2459.06545521629	664.30916005291	105.819444444444	41.6666666666667	0	159.425925925926	0	0	1189478.20329843
0159_AZ03_32055_20190830_STHS	1203916	1040.66666666667	0	0	338.416666666667	849.891865079364	1263.05798611111	584.631838624339	124	130.333333333333	0	0	1305.10630952381	58.4527777777778	0.666666666666667	2450.77709662209	2034.00468296835	40.6666666666667	310.741666666666	3853.58657407407	0	148.079861111111	4.40972222222222	0	0	2726.90860125172	686.224421296296	132.361111111111	88.7083333333333	0	135.384722222222	0	0	1185608.92243
0159_AY44_33271_20191119_ST	1202783	819.333333333333	0	0	445.5	916.935185185184	1354.21458333333	576.478525132275	138.666666666667	112.333333333333	0	0	1396.28524677579	54.9333333333332	2.16666666666667	2586.12441743827	2093.26869984568	11.6666666666667	350.69224537037	4048.296875	0	131.03125	7.91666666666667	0	0	2855.38526069224	708.024537037037	133.856481481481	73.4722222222222	0.129629629629629	143.603395061728	0	0	1183822.68477913
0159_AB10_26721_20201210_ST	1199466	1178.58333333333	0	0	394.25	1091.61111111111	1266.09444444444	540.471746031746	97	119	0	0	1291.14445147156	29.85	0	2427.51717035322	2032.43730813982	10	313.825347222222	3607.94654431217	0	154.805555555556	0.375	0	0	2625.5277986601	614.712037037037	134.569444444445	71.8333333333333	0	135.513888888889	0	0	1181328.93148566
0159_AB18_26436_20191018_ST	1195515	640.25	0	0	430	726.583333333333	1258.57708333333	615.16705026455	151	144.333333333333	0	0	1376.80363136574	80.8055555555556	0	2535.93864669067	1919.73255872771	17	324.985005144033	3731.72534171076	0	105.777777777778	0.527777777777777	0	0	2662.5429257912	669.282175925926	143.37962962963	65.9166666666667	0	96.3222222222222	0	0	1177818.34928475
0159_AB18_26471_20190911_ST	1190330	1181.41666666667	0	0	425.916666666667	886.122685185185	1140.03784722222	552.993544973545	112	135.333333333333	0	0	1139.14077876984	56.4555555555557	1.16666666666667	2279.43975908779	1855.51670353224	38	403.936111111111	3347.27003968254	0	142.805555555556	7.95138888888888	0	0	2546.01942839996	694.814351851851	110.167592592593	56.1666666666667	0	169.330401234568	0	0	1173047.99825636
0159_AA34_42504_20191031_ST	1179662	629.166666666667	0	0	500.416666666665	858.343750000001	1264.78650793651	673.909444444444	83.6666666666667	150.333333333333	0	0	1504.47132771164	13.8888888888889	0.666666666666667	2728.26877636317	2199.60436278292	16.3333333333333	340.417361111111	3535.50515873016	0	123.697916666666	2.36805555555556	0	0	2818.48705182613	662.030439814814	133.71626984127	76.7916666666667	0	127.268518518519	0	0	1161217.86116981
0159_AV42_66207_20190915_ST	1178818	1126.33333333333	0	0	324.5	698.784722222222	1036.60143849206	378.149523809524	134.611111111111	92.3333333333333	0	0	1109.00547825727	63.8972222222222	6	2216.98320479375	1805.59117437047	24	281.273263888889	3225.8150297619	0	125.670138888889	17.9305555555556	0	0	2452.91230201597	678.34837962963	112.864417989418	66.1805555555555	0	137.469598765432	0	0	1162702.745216
0159_AN38_59050_20181119_ST	1175637	1631	0	0	448.166666666667	843.763888888889	1117.01736111111	646.15414021164	135	160.333333333333	0	0	1145.55062127976	17.5305555555556	0	2351.58978223594	1863.5484319273	40.3333333333333	314.065625	3034.68811177249	0	160.725694444445	1.875	0	0	2471.03059903488	656.781018518518	119.388888888889	56.6527777777778	0	161.846296296296	0	0	1158259.95787372
0159_BE31_82033_20191106_ST	1175014	1388.25	0	0	417	802.972222222222	1109.90694444444	651.468862433863	109	144.333333333333	0	0	1272.60876736111	33.9611111111111	0	2445.34574031207	1948.27885759602	31.6666666666667	320.281018518518	3152.44467592593	0	141.263888888889	2.13888888888889	0	0	2511.04509877768	668.200694444444	121.37037037037	66.6944444444444	0	140.091358024691	0	0	1157535.67705624
0159_AB10_26036_20180417_ST	1175006	402.583333333333	0	0	309.75	817.927083333333	1531.0847718254	565.63244047619	186.333333333333	29	0	0	1364.34026744378	26.8194444444444	0	2416.81878429355	1937.52628429355	3	299.229166666667	3598.40218253968	0	174.583333333334	1.67361111111111	0	0	2580.51698204487	570.833101851852	140.957010582011	76.0138888888889	0	149.333796296296	0	0.2	1157823.44118391
0159_AQ29_10088_20180605_ST	1173112	929.25	0	0	488.5	981.511904761905	1325.77797619048	600.782638888889	84	120	0	0	1414.59112020503	18.5277777777778	0	2632.95438100137	2124.0512978885	9	290.211805555556	3363.3701058201	0	128.642361111111	3.51388888888889	0	0	2732.11352451989	705.117592592593	128.921296296296	69.8055555555555	0	159.825925925926	0	0	1154801.53084702
0159_AJ09_750030_20190922_ST	1168566	987.916666666667	0	0	406.25	865.148809523809	1269.00694444444	609.105562169312	133.666666666667	127.333333333333	0	0	1271.19635333995	29.8875	0	2485.60712485303	2011.91869121105	2.66666666666667	315.817232510288	3541.13180114639	0	152.920138888889	2.50694444444444	0	0	2637.92785236625	684.2	129.296296296296	78.5694444444444	0	136.75	0	0	1150687.17597103
0159_AQ29_10093_20180612_ST	1165687	1452	0	0	541.416666666665	854.46875	1084.44444444444	620.906743827161	84	152.333333333333	0	0	1201.78704117063	49.3888888888889	0	2378.71997427984	1888.10784354791	51	301.207291666667	2609.08341600529	0	153.114583333333	2.58333333333333	0.333333333333333	0	2423.11307613169	688.196527777778	107.527777777778	58.6944444444444	0	154.637037037037	0	0	1148829.935493
0159_AK37_71069_20190718_ST	1155913	1278.5	0	0	381.166666666667	848.099206349207	1139.6716765873	571.976543209876	104.5	168.666666666667	0	0	1298.76739748677	42.3	6.33333333333333	2429.93745866402	1956.85023203263	24	322.567866161616	3792.45412608226	0	164.5	31.1041666666667	0	0	2678.36320571789	751.59212962963	112.185185185185	66.0277777777778	0.425925925925926	175.837808641975	0	0	1137567.17262721
0159_AY44_33281_20191203_ST	1136252	731.916666666667	0	0	271.916666666667	867.527777777778	1199.24027777778	541.430939153439	122.666666666667	87.6666666666667	0	0	1120.11058779762	20.8194444444444	0	2245.23119298697	1820.88335090878	17.5	327.905208333333	3140.82513227513	0	184.930555555556	4.47222222222222	0	0	2448.67656005046	601.728935185185	115.597222222222	60.5	0	174.786111111111	0	0	1120145.66781553
0159_AQ29_10084_20180505_ST	1134646	1742	0	0	381.416666666667	1063.11805555555	1085.58903769841	587.13811728395	55.6666666666667	183	0	0	1183.14447709987	4.83333333333333	0	2327.55040340853	1915.95842589531	3.66666666666667	351.723958333333	2830.18430886243	0	190.944444444444	0.861111111111111	0	0	2505.67060016779	640.794907407408	112.523809523809	54.9722222222222	0	194.095833333333	0	0	1117231.14695432
0159_AB10_26098_20180626_ST	1128908	1663.66666666667	0	0	430.25	734.916666666667	950.480555555555	584.42365079365	127	171	0	0	988.328608630952	34.0416666666667	0	2083.26346193416	1679.15369341564	26	310.276273148148	2558.24561838624	0	164.989583333333	3.47222222222222	0	0	2240.86444738389	602.352314814815	104.578703703704	65.8333333333333	0	160.539814814815	0	0	1113224.32271853
0159_AB18_102750_20191024_ST	1126562	1082.91666666667	0	0	327.416666666667	750.601851851852	1076.80347222222	574.81626984127	117.333333333333	150.333333333333	0	0	1176.91676477072	61.5861111111111	0	2203.14954903978	1759.27599965707	46	318.155092592592	2992.11119929454	0	106.407118055556	4.57638888888889	0	0	2376.6006899128	683.850462962963	89.1203703703704	70.875	0	150.100617283951	0	0	1110443.05304214
0159_AQ29_10047_20180102_ST	1123443	1670.66666666667	0	0	395	801.520833333334	917.400446428572	625.344591049383	63.0555555555556	150	0	0	1104.75876157407	37.75	0	2270.56187689839	1812.38400101656	43.3333333333333	368.419097222222	2387.71569113757	0	229.708333333334	1.07638888888889	0.166666666666667	0	2359.51024495395	689.897569444444	101.414021164021	60.0138888888889	0	154.993055555556	0	0	1107198.30897689
0159_AA34_42441_20190629_ST	1116678	927.666666666667	0	0	395.5	783.949074074075	1036.05555555556	623.662453703704	81.3333333333333	95.3333333333333	0	0	1287.8112458664	11.8055555555556	0	2331.19244470165	1918.46614840535	3.33333333333333	335.398263888889	2709.3400297619	0	126.65625	0.25	0	0	2424.74283822016	604.642361111111	106.574074074074	75.2916666666667	0	104.699074074074	0	0	1100694.29629767
0159_AB10_26364_20190311_ST	1101448	1369	0	0	329	747.319444444445	1077.64583333333	624.818981481482	111.333333333333	140.666666666667	0	0	1069.63287615741	20.1819444444444	0	2131.51181370028	1746.30848808299	14.3333333333333	332.588541666667	2764.1759755291	0	155.819444444445	1.30555555555556	0	0	2299.70093407064	640.83912037037	113.24537037037	66.5277777777778	0	164.907716049383	0	0	1085527.13684919
0159_BE31_82028_20191226_ST	1100482	1086.75	0	0	312.083333333333	808.207142857144	1076.08209325397	573.488591269841	99.7777777777778	125.666666666667	0	0	1118.78193907077	75.4506944444446	0	2172.90029400598	1785.15445350774	29.3333333333333	322.834722222222	2874.42761243386	0	157.40625	2.73611111111111	0.166666666666667	0	2314.70550233931	618.612169312169	112.469576719577	54.2361111111111	0	152.131944444444	0	0	1084608.59701412
0159_AB10_100722_20190318_ST	1094546	811	0	0	289	838.939318783069	1192.07991071428	466.565066137566	141	94	0	0	1132.05574776786	63.9513888888887	2	2217.71398791152	1830.91733226778	23.6666666666667	295.769727366255	3746.00500440917	0	115.666666666666	5.70138888888889	0	0	2510.48533711787	612.479861111111	128.267195767196	61.3194444444444	0	137.943981481481	0	0	1077829.47197361
0159_AB10_26213_20181121_ST	1089182	1079.91666666667	0	0	304.75	718.569444444443	907.612847222223	507.918165784832	137.666666666667	121.666666666667	0	0	1121.20852595899	69.1541666666667	0.333333333333333	2062.32017005928	1692.14274391289	12.3333333333333	320.944444444445	3080.65790343915	0	129.25	0.708333333333333	0	0	2261.62896635557	519.850231481482	98.1203703703703	59.4444444444444	0	106.515277777778	0	0	1073869.28729764
0159_AQ29_10057_20180226_ST	1088791	942.333333333333	0	0	372.25	733.156249999999	945.22058531746	563.680709876543	76.3333333333333	65.6666666666667	0	0	1261.91912037037	15.7361111111111	0	2301.85500933887	1825.86456621718	66.6666666666667	300.184027777778	2735.74652777778	0	142.097222222222	1.89583333333333	0	0	2414.65020609813	593.871875	101.30291005291	55.8888888888889	0	116.486574074074	0	0	1073158.19358254
0159_AY44_33026_20171014_ST	1084742	1104.16666666667	0	0	268.5	807.333333333332	1015.87152777778	505.052466931217	100.666666666667	109.333333333333	0	0	1150.13769965278	32.2666666666667	0.333333333333333	2209.61877167842	1813.25177101705	25.6666666666667	293.758954124579	3347.29823983886	0	131.378472222222	5.02083333333333	0	0	2473.82808024023	666.765972222222	106.967592592592	65.7222222222222	0	139.064506172839	0	0	1068369.99622331
0159_AZ03_32054_20190917_STHS	1074438	1003.66666666667	0	0	340.166666666667	829.795138888888	1080.53993055556	550.166137566138	103.611111111111	119.333333333333	0	0	1116.32479290675	37.2916666666667	0	2172.57782291054	1766.07084209044	21.3333333333333	302.220486111111	2999.60676256614	0	124.472222222222	1.5	0.166666666666667	0	2297.21251206398	523.574768518519	119.168518518519	58.7777777777778	0.037037037037037	113.735339506173	0	0	1058756.65046632
0159_AB10_26296_20190103_ST	1070070	781.916666666667	0	0	294	708.314814814815	1102.29652777778	467.226375661376	130.333333333333	76	0	0	1056.18599247685	45.3861111111111	2.16666666666667	2165.28397236919	1743.49150543798	20.6666666666667	282.189351851852	3188.11683201058	0	110.565972222222	5.11111111111111	0	0	2376.18538440623	611.426851851852	118.833333333333	51.4305555555556	0	139.953703703704	0	0	1054592.91827097
0159_AB18_26832_20210112_ST	1070000	688.5	0	0	386.5	620.749999999999	1356.93958333333	645.280853174603	130.111111111111	134.333333333333	0	0	1180.77980200066	12.3361111111111	0.666666666666667	2391.52254886831	1811.99941615226	0.666666666666667	260.375	3116.98624338624	0	71.1145833333333	2	0	0	2411.17808788948	628.646990740741	95.2453703703703	57.5277777777778	0	102.066049382716	0	0.4	1053894.0738047
