id	name	parent_id	level	external_id	ec_id	child_count	level_backup
5555	Glutamate synthase (ferredoxin).	484	enzyme		1.4.7.1	0	enzyme
5556	Glutamate synthase (NADH).	484	enzyme		1.4.1.14	0	enzyme
5557	Glutamate synthase (NADPH).	484	enzyme		1.4.1.13	0	enzyme
5558	Glutamate dehydrogenase (NADP(+)).	484	enzyme		1.4.1.4	0	enzyme
5559	Glutamate dehydrogenase (NAD(P)(+)).	484	enzyme		1.4.1.3	0	enzyme
5560	Gluconolactonase.	1838	enzyme		3.1.1.17	0	enzyme
5561	Glucose-6-phosphate 1-epimerase.	1838	enzyme		5.1.3.15	0	enzyme
5562	Glucokinase.	1838	enzyme		2.7.1.2	0	enzyme
5563	Phosphoglucomutase.	1838	enzyme		5.4.2.2	0	enzyme
5564	Glucose-1-phosphatase.	1838	enzyme		3.1.3.10	0	enzyme
5565	Quinoprotein glucose dehydrogenase.	1838	enzyme		1.1.5.2	0	enzyme
5566	Sepiapterin reductase.	812	enzyme		1.1.1.153	0	enzyme
5567	GTP cyclohydrolase I.	812	enzyme		3.5.4.16	0	enzyme
5568	6-pyruvoyltetrahydropterin synthase.	812	enzyme		4.2.3.12	0	enzyme
5569	Inositol-tetrakisphosphate 5-kinase.	1349	enzyme		2.7.1.140	0	enzyme
5570	Inositol-1,3,4-trisphosphate 5/6-kinase.	1349	enzyme		2.7.1.159	0	enzyme
5571	Inositol-1,3,4-trisphosphate 5/6-kinase.	1349	enzyme		2.7.1.159	0	enzyme
5572	Inositol-polyphosphate multikinase.	1349	enzyme		2.7.1.151	0	enzyme
5573	Inositol-pentakisphosphate 2-kinase.	1349	enzyme		2.7.1.158	0	enzyme
5574	Inositol-polyphosphate multikinase.	1349	enzyme		2.7.1.151	0	enzyme
5575	Inositol-trisphosphate 3-kinase.	1349	enzyme		2.7.1.127	0	enzyme
5576	Inositol-polyphosphate multikinase.	1349	enzyme		2.7.1.151	0	enzyme
5577	Inositol-polyphosphate multikinase.	1349	enzyme		2.7.1.151	0	enzyme
5578	Inositol-pentakisphosphate 2-kinase.	1349	enzyme		2.7.1.158	0	enzyme
5579	In linear amides.	851	enzyme		3.5.1.-	0	enzyme
5580	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase.	851	enzyme		2.7.6.3	0	enzyme
5581	Tetrahydrofolate synthase.	851	enzyme		6.3.2.17	0	enzyme
5582	Dihydrofolate reductase.	851	enzyme		1.5.1.3	0	enzyme
5583	Dihydrofolate synthase.	851	enzyme		6.3.2.12	0	enzyme
5584	Dihydropteroate synthase.	851	enzyme		2.5.1.15	0	enzyme
5585	Terpentedienyl-diphosphate synthase.	1109	enzyme		5.5.1.15	0	enzyme
5586	Terpentetriene synthase.	1109	enzyme		4.2.3.36	0	enzyme
5587	Tagatose-bisphosphate aldolase.	1859	enzyme		4.1.2.40	0	enzyme
5588	Galactose-6-phosphate isomerase.	1859	enzyme		5.3.1.26	0	enzyme
5589	6-phospho-beta-galactosidase.	1859	enzyme		3.2.1.85	0	enzyme
5590	Tagatose-6-phosphate kinase.	1859	enzyme		2.7.1.144	0	enzyme
5591	Glucose-6-phosphate isomerase.	1866	enzyme		5.3.1.9	0	enzyme
5592	Phosphoglucomutase.	1866	enzyme		5.4.2.2	0	enzyme
5593	Pyruvate kinase.	1866	enzyme		2.7.1.40	0	enzyme
5594	Pyruvate decarboxylase.	1866	enzyme		4.1.1.1	0	enzyme
5595	Alcohol dehydrogenase.	1866	enzyme		1.1.1.1	0	enzyme
5596	L-lactate dehydrogenase.	1866	enzyme		1.1.1.27	0	enzyme
5597	Phosphopyruvate hydratase.	1866	enzyme		4.2.1.11	0	enzyme
5598	Phosphoglycerate mutase.	1866	enzyme		5.4.2.1	0	enzyme
5599	Phosphoglycerate kinase.	1866	enzyme		2.7.2.3	0	enzyme
5600	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating).	1866	enzyme		1.2.1.12	0	enzyme
5601	Triose-phosphate isomerase.	1866	enzyme		5.3.1.1	0	enzyme
5602	Fructose-bisphosphate aldolase.	1866	enzyme		4.1.2.13	0	enzyme
5603	6-phosphofructokinase.	1866	enzyme		2.7.1.11	0	enzyme
5604	Fructokinase.	1866	enzyme		2.7.1.4	0	enzyme
5605	UTP--glucose-1-phosphate uridylyltransferase.	1866	enzyme		2.7.7.9	0	enzyme
5606	Sucrose synthase.	1866	enzyme		2.4.1.13	0	enzyme
5607	Homospermidine synthase (spermidine-specific).	1055	enzyme		2.5.1.45	0	enzyme
5608	With 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors.	1228	enzyme		1.14.11.-	0	enzyme
5609	Anthocyanidin 3-O-glucosyltransferase.	1228	enzyme		2.4.1.115	0	enzyme
5610	Transferring alkyl or aryl groups, other than methyl groups.	731	enzyme		2.5.1.-	0	enzyme
5611	Malate dehydrogenase.	2247	enzyme		1.1.1.37	0	enzyme
5612	Isocitrate dehydrogenase (NAD(+)).	2247	enzyme		1.1.1.41	0	enzyme
5613	Succinate dehydrogenase (ubiquinone).	2247	enzyme		1.3.5.1	0	enzyme
5614	Aconitate hydratase.	2247	enzyme		4.2.1.3	0	enzyme
5615	Citrate (Si)-synthase.	2247	enzyme		2.3.3.1	0	enzyme
5616	Aconitate hydratase.	2247	enzyme		4.2.1.3	0	enzyme
5617	Succinate--CoA ligase (ADP-forming).	2247	enzyme		6.2.1.5	0	enzyme
5618	Fumarate hydratase.	2247	enzyme		4.2.1.2	0	enzyme
5619	Transferring alkyl or aryl groups, other than methyl groups.	784	enzyme		2.5.1.-	0	enzyme
5620		784	enzyme		2.1.1.163	0	enzyme
5621		784	enzyme		2.5.1.74	0	enzyme
5622	Thiolester hydrolases.	784	enzyme		3.1.2.-	0	enzyme
5623	Naphthoate synthase.	784	enzyme		4.1.3.36	0	enzyme
5624	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase.	784	enzyme		4.2.99.20	0	enzyme
5625	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase.	784	enzyme		2.2.1.9	0	enzyme
5626	Isochorismate synthase.	784	enzyme		5.4.4.2	0	enzyme
5627	o-succinylbenzoate synthase.	784	enzyme		4.2.1.113	0	enzyme
5628	o-succinylbenzoate--CoA ligase.	784	enzyme		6.2.1.26	0	enzyme
5629	Hexosyltransferases.	868	enzyme		2.4.1.-	0	enzyme
5630	Nitrogenase.	1966	enzyme		1.18.6.1	0	enzyme
5631	Acid--thiol ligases.	555	enzyme		6.2.1.-	0	enzyme
5632	Phenylalanine ammonia-lyase.	555	enzyme		4.3.1.24	0	enzyme
5633	N-acylneuraminate cytidylyltransferase.	617	enzyme		2.7.7.43	0	enzyme
5634	N-acetylneuraminate synthase.	617	enzyme		2.5.1.56	0	enzyme
5635	UDP-N-acetylglucosamine 2-epimerase.	617	enzyme		5.1.3.14	0	enzyme
5636	Carboxylic ester hydrolases.	1925	enzyme		3.1.1.-	0	enzyme
5637	Acylglycerol lipase.	1925	enzyme		3.1.1.23	0	enzyme
5638	Triacylglycerol lipase.	1925	enzyme		3.1.1.3	0	enzyme
5639	Acetate kinase.	2044	enzyme		2.7.2.1	0	enzyme
5640	Glycine reductase.	2044	enzyme		1.21.4.2	0	enzyme
5641	Xanthine dehydrogenase.	2044	enzyme		1.17.1.4	0	enzyme
5642	Formate dehydrogenase.	2044	enzyme		1.2.1.2	0	enzyme
5643	Formate--tetrahydrofolate ligase.	2044	enzyme		6.3.4.3	0	enzyme
5644	Methenyltetrahydrofolate cyclohydrolase.	2044	enzyme		3.5.4.9	0	enzyme
5645	Formimidoyltetrahydrofolate cyclodeaminase.	2044	enzyme		4.3.1.4	0	enzyme
5646	Glycine formimidoyltransferase.	2044	enzyme		2.1.2.4	0	enzyme
5647	In cyclic amides.	2044	enzyme		3.5.2.-	0	enzyme
5648	Aminoimidazolase.	2044	enzyme		3.5.4.8	0	enzyme
5649	Guanine deaminase.	2044	enzyme		3.5.4.3	0	enzyme
5650	(R,R)-butanediol dehydrogenase.	2194	enzyme		1.1.1.4	0	enzyme
5651	Glucose-1-phosphate adenylyltransferase.	642	enzyme		2.7.7.27	0	enzyme
5652	1,4-alpha-glucan branching enzyme.	642	enzyme		2.4.1.18	0	enzyme
5653	Starch synthase.	642	enzyme		2.4.1.21	0	enzyme
5654	Interconverting keto- and enol- groups.	1693	enzyme		5.3.2.-	0	enzyme
5655	4-oxalocrotonate decarboxylase.	1693	enzyme		4.1.1.77	0	enzyme
5656	Catechol 2,3-dioxygenase.	1693	enzyme		1.13.11.2	0	enzyme
5657	Acetaldehyde dehydrogenase (acetylating).	1693	enzyme		1.2.1.10	0	enzyme
5658	4-hydroxy-2-oxovalerate aldolase.	1693	enzyme		4.1.3.39	0	enzyme
5659	2-oxopent-4-enoate hydratase.	1693	enzyme		4.2.1.80	0	enzyme
5660	Acetaldehyde dehydrogenase (acetylating).	1693	enzyme		1.2.1.10	0	enzyme
5661	4-hydroxy-2-oxovalerate aldolase.	1693	enzyme		4.1.3.39	0	enzyme
5662	2-oxopent-4-enoate hydratase.	1693	enzyme		4.2.1.80	0	enzyme
5663	2-hydroxymuconate-semialdehyde hydrolase.	1693	enzyme		3.7.1.9	0	enzyme
5664	Catechol 2,3-dioxygenase.	1693	enzyme		1.13.11.2	0	enzyme
5665	Benzoate 1,2-dioxygenase.	1693	enzyme		1.14.12.10	0	enzyme
5666	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase.	1693	enzyme		1.3.1.25	0	enzyme
5667	Hexosyltransferases.	885	enzyme		2.4.1.-	0	enzyme
5668	Cis-zeatin O-beta-D-glucosyltransferase.	885	enzyme		2.4.1.215	0	enzyme
5669	Hexosyltransferases.	885	enzyme		2.4.1.-	0	enzyme
5670	Trans-zeatin O-beta-D-glucosyltransferase.	885	enzyme		2.4.1.203	0	enzyme
5671	Forming carbon-nitrogen bonds.	1950	enzyme		6.3.-.-	0	enzyme
5672	Phosphopentomutase.	2053	enzyme		5.4.2.7	0	enzyme
5673	Uridine phosphorylase.	2053	enzyme		2.4.2.3	0	enzyme
5674	Cytidine deaminase.	2053	enzyme		3.5.4.5	0	enzyme
5675	Hexosyltransferases.	1425	enzyme		2.4.1.-	0	enzyme
5676	Hexosyltransferases.	1425	enzyme		2.4.1.-	0	enzyme
5677	Hexosyltransferases.	1425	enzyme		2.4.1.-	0	enzyme
5678	Hexosyltransferases.	1425	enzyme		2.4.1.-	0	enzyme
5679	Hexosyltransferases.	1425	enzyme		2.4.1.-	0	enzyme
5680	Hexosyltransferases.	1425	enzyme		2.4.1.-	0	enzyme
5681	Hexosyltransferases.	1425	enzyme		2.4.1.-	0	enzyme
5682	Glucuronosyltransferase.	1425	enzyme		2.4.1.17	0	enzyme
5683	Transferring alkyl or aryl groups, other than methyl groups.	734	enzyme		2.5.1.-	0	enzyme
5684	Phenylalanine(histidine) transaminase.	1638	enzyme		2.6.1.58	0	enzyme
5685	Alcohol dehydrogenase.	1638	enzyme		1.1.1.1	0	enzyme
5686	4-hydroxyphenylpyruvate decarboxylase.	1638	enzyme		4.1.1.80	0	enzyme
5687	Aromatic-amino-acid transaminase.	1638	enzyme		2.6.1.57	0	enzyme
5688	Methanogen homoaconitase.	685	enzyme		4.2.1.114	0	enzyme
5689	Methanogen homoaconitase.	685	enzyme		4.2.1.114	0	enzyme
5690	Homocitrate synthase.	685	enzyme		2.3.3.14	0	enzyme
5691	Homoisocitrate dehydrogenase.	685	enzyme		1.1.1.87	0	enzyme
5692	With NAD(+) or NADP(+) as acceptor.	685	enzyme		1.1.1.-	0	enzyme
5693	Methanogen homoaconitase.	685	enzyme		4.2.1.114	0	enzyme
5694	Methanogen homoaconitase.	685	enzyme		4.2.1.114	0	enzyme
5695	Oxo-acid-lyases.	685	enzyme		4.1.3.-	0	enzyme
5696	With NAD(+) or NADP(+) as acceptor.	685	enzyme		1.1.1.-	0	enzyme
5697	Methanogen homoaconitase.	685	enzyme		4.2.1.114	0	enzyme
5698	Methanogen homoaconitase.	685	enzyme		4.2.1.114	0	enzyme
5699	Oxo-acid-lyases.	685	enzyme		4.1.3.-	0	enzyme
5700	Aryl-alcohol dehydrogenase.	1802	enzyme		1.1.1.90	0	enzyme
5701	Alcohol dehydrogenase.	1586	enzyme		1.1.1.1	0	enzyme
5702	Branched-chain-2-oxoacid decarboxylase.	1586	enzyme		4.1.1.72	0	enzyme
5703	Branched-chain-amino-acid transaminase.	1586	enzyme		2.6.1.42	0	enzyme
5704	Formate dehydrogenase.	1805	enzyme		1.2.1.2	0	enzyme
5705	Formate--tetrahydrofolate ligase.	1819	enzyme		6.3.4.3	0	enzyme
5706	Methenyltetrahydrofolate cyclohydrolase.	1819	enzyme		3.5.4.9	0	enzyme
5707	Methylenetetrahydrofolate dehydrogenase (NADP(+)).	1819	enzyme		1.5.1.5	0	enzyme
5708	Agmatine N(4)-coumaroyltransferase.	1130	enzyme		2.3.1.64	0	enzyme
5709	In linear amidines.	1514	enzyme		3.5.3.-	0	enzyme
5710	Allantoate deiminase.	1514	enzyme		3.5.3.9	0	enzyme
5711	Allantoinase.	1514	enzyme		3.5.2.5	0	enzyme
5712	Ureidoglycolate lyase.	1514	enzyme		4.3.2.3	0	enzyme
5713	Aerobactin synthase.	1446	enzyme		6.3.2.27	0	enzyme
5714	L-lysine 6-monooxygenase (NADPH).	1446	enzyme		1.14.13.59	0	enzyme
5715	N(6)-hydroxylysine O-acetyltransferase.	1446	enzyme		2.3.1.102	0	enzyme
5716	Acetate kinase.	2197	enzyme		2.7.2.1	0	enzyme
5717	Phosphate acetyltransferase.	2197	enzyme		2.3.1.8	0	enzyme
5718	Pyruvate synthase.	2197	enzyme		1.2.7.1	0	enzyme
5719	Alpha,alpha-trehalose-phosphate synthase (GDP-forming).	628	enzyme		2.4.1.36	0	enzyme
5720	Trehalose-phosphatase.	628	enzyme		3.1.3.12	0	enzyme
5721	Beta-glucosidase.	2085	enzyme		3.2.1.21	0	enzyme
5722	Hydroxyquinol 1,2-dioxygenase.	1758	enzyme		1.13.11.37	0	enzyme
5723	Maleylacetate reductase.	1758	enzyme		1.3.1.32	0	enzyme
5724	4-nitrophenol 2-monooxygenase.	1758	enzyme		1.14.13.29	0	enzyme
5725	Forming carbon-nitrogen bonds.	2257	enzyme		6.3.-.-	0	enzyme
5726	Forming carbon-nitrogen bonds.	2257	enzyme		6.3.-.-	0	enzyme
5727	Forming carbon-nitrogen bonds.	2257	enzyme		6.3.-.-	0	enzyme
5728	Forming carbon-nitrogen bonds.	2257	enzyme		6.3.-.-	0	enzyme
5729	Forming carbon-nitrogen bonds.	2257	enzyme		6.3.-.-	0	enzyme
5730	Forming carbon-nitrogen bonds.	2257	enzyme		6.3.-.-	0	enzyme
5731	Forming carbon-nitrogen bonds.	2257	enzyme		6.3.-.-	0	enzyme
5732	Indole-3-acetate beta-glucosyltransferase.	2257	enzyme		2.4.1.121	0	enzyme
5733	Transferring alkyl or aryl groups, other than methyl groups.	767	enzyme		2.5.1.-	0	enzyme
5734	Futalosine hydrolase.	767	enzyme		3.2.2.26	0	enzyme
5735	Asparagine synthase (glutamine-hydrolyzing).	460	enzyme		6.3.5.4	0	enzyme
5736	Hexaprenyldihydroxybenzoate methyltransferase.	799	enzyme		2.1.1.114	0	enzyme
5737	3-demethylubiquinone-9 3-O-methyltransferase.	799	enzyme		2.1.1.64	0	enzyme
5738	4-hydroxybenzoate nonaprenyltransferase.	799	enzyme		2.5.1.39	0	enzyme
5739	Methyltransferases.	799	enzyme		2.1.1.-	0	enzyme
5740		799	enzyme		1.14.3.-	0	enzyme
5741	Acid--ammonia (or amide) ligases (amide synthases).	670	enzyme		6.3.1.-	0	enzyme
5742	D-aspartate ligase.	670	enzyme		6.3.1.12	0	enzyme
5743	Acetaldehyde dehydrogenase (acetylating).	1888	enzyme		1.2.1.10	0	enzyme
5744	4-hydroxy-2-oxovalerate aldolase.	1888	enzyme		4.1.3.39	0	enzyme
5745	2-oxopent-4-enoate hydratase.	1888	enzyme		4.2.1.80	0	enzyme
5746	Transferring alkyl or aryl groups, other than methyl groups.	641	enzyme		2.5.1.-	0	enzyme
5747	Acetaldehyde dehydrogenase (acetylating).	1684	enzyme		1.2.1.10	0	enzyme
5748	4-hydroxy-2-oxovalerate aldolase.	1684	enzyme		4.1.3.39	0	enzyme
5749	2-oxopent-4-enoate hydratase.	1684	enzyme		4.2.1.80	0	enzyme
5750	3-phenylpropanoate dioxygenase.	1684	enzyme		1.14.12.19	0	enzyme
5751	With NAD(+) or NADP(+) as acceptor.	1684	enzyme		1.3.1.-	0	enzyme
5752	With NADH or NADPH as one donor, and incorporation of one atom of oxygen.	1684	enzyme		1.14.13.-	0	enzyme
5753	3-carboxyethylcatechol 2,3-dioxygenase.	1684	enzyme		1.13.11.16	0	enzyme
5754	In ketonic substances.	1684	enzyme		3.7.1.-	0	enzyme
5755	Transferring groups other than amino-acyl groups.	2138	enzyme		2.3.1.-	0	enzyme
5756	Prunasin beta-glucosidase.	2099	enzyme		3.2.1.118	0	enzyme
5757	Mandelonitrile lyase.	2099	enzyme		4.1.2.10	0	enzyme
5758	Amygdalin beta-glucosidase.	2099	enzyme		3.2.1.117	0	enzyme
5759	Hydroxynitrilase.	2098	enzyme		4.1.2.37	0	enzyme
5760	Beta-glucosidase.	2098	enzyme		3.2.1.21	0	enzyme
5761	Chorismate mutase.	545	enzyme		5.4.99.5	0	enzyme
5762	Prephenate dehydrogenase.	545	enzyme		1.3.1.12	0	enzyme
5763	Aromatic-amino-acid transaminase.	545	enzyme		2.6.1.57	0	enzyme
5764	With NAD(+) or NADP(+) as acceptor.	1298	enzyme		1.3.1.-	0	enzyme
5765	With NAD(+) or NADP(+) as acceptor.	1298	enzyme		1.3.1.-	0	enzyme
5766	With NAD(+) or NADP(+) as acceptor.	1298	enzyme		1.1.1.-	0	enzyme
5767	With NAD(+) or NADP(+) as acceptor.	1298	enzyme		1.1.1.-	0	enzyme
5768	With NAD(+) or NADP(+) as acceptor.	1298	enzyme		1.3.1.-	0	enzyme
5769	With NAD(+) or NADP(+) as acceptor.	1298	enzyme		1.3.1.-	0	enzyme
5770	With oxygen as acceptor.	1298	enzyme		1.10.3.-	0	enzyme
5771	Acetate--CoA ligase.	1470	enzyme		6.2.1.1	0	enzyme
5772	Aldehyde dehydrogenase (NAD(+)).	1470	enzyme		1.2.1.3	0	enzyme
5773		2113	enzyme		2.7.1.165	0	enzyme
5774	Galactarate dehydratase.	2113	enzyme		4.2.1.42	0	enzyme
5775	2-hydroxy-3-oxopropionate reductase.	2113	enzyme		1.1.1.60	0	enzyme
5776	2-dehydro-3-deoxyglucarate aldolase.	2113	enzyme		4.1.2.20	0	enzyme
5777	Nucleotidyltransferases.	854	enzyme		2.7.7.-	0	enzyme
5778	1-deoxy-D-xylulose-5-phosphate synthase.	854	enzyme		2.2.1.7	0	enzyme
5779	Hydroxymethylpyrimidine kinase.	854	enzyme		2.7.1.49	0	enzyme
5780	Hydroxyethylthiazole kinase.	854	enzyme		2.7.1.50	0	enzyme
5781	Phosphomethylpyrimidine kinase.	854	enzyme		2.7.4.7	0	enzyme
5782	Thiamine-phosphate diphosphorylase.	854	enzyme		2.5.1.3	0	enzyme
5783	Thiamine-phosphate kinase.	854	enzyme		2.7.4.16	0	enzyme
5784	Thiamine kinase.	854	enzyme		2.7.1.89	0	enzyme
5785	Isoprene synthase.	1034	enzyme		4.2.3.27	0	enzyme
5786	Isopentenyl-diphosphate Delta-isomerase.	1034	enzyme		5.3.3.2	0	enzyme
5787	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase.	1034	enzyme		2.7.7.60	0	enzyme
5788	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase.	1034	enzyme		2.7.1.148	0	enzyme
5789	4-hydroxy-3-methylbut-2-enyl diphosphate reductase.	1034	enzyme		1.17.1.2	0	enzyme
5790	4-hydroxy-3-methylbut-2-enyl diphosphate reductase.	1034	enzyme		1.17.1.2	0	enzyme
5791	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase.	1034	enzyme		1.17.7.1	0	enzyme
5792	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase.	1034	enzyme		4.6.1.12	0	enzyme
5793	1-deoxy-D-xylulose-5-phosphate reductoisomerase.	1034	enzyme		1.1.1.267	0	enzyme
5794	1-deoxy-D-xylulose-5-phosphate synthase.	1034	enzyme		2.2.1.7	0	enzyme
5795	Salicylate 1-monooxygenase.	1670	enzyme		1.14.13.1	0	enzyme
5796	Salicylate 1-monooxygenase.	1670	enzyme		1.14.13.1	0	enzyme
5797	4-hydroxybenzoate 3-monooxygenase.	1796	enzyme		1.14.13.2	0	enzyme
5798	4-hydroxybenzaldehyde dehydrogenase.	1796	enzyme		1.2.1.64	0	enzyme
5799	4-cresol dehydrogenase (hydroxylating).	1796	enzyme		1.17.99.1	0	enzyme
5800	With NADH or NADPH as one donor, and incorporation of one atom of oxygen.	1796	enzyme		1.14.13.-	0	enzyme
5801	L-idonate 5-dehydrogenase.	2110	enzyme		1.1.1.264	0	enzyme
5802	Gluconokinase.	2110	enzyme		2.7.1.12	0	enzyme
5803	Gluconate 5-dehydrogenase.	2110	enzyme		1.1.1.69	0	enzyme
5804	Acetoacetate decarboxylase.	2228	enzyme		4.1.1.4	0	enzyme
5805	3-hydroxybutyrate dehydrogenase.	2228	enzyme		1.1.1.30	0	enzyme
5806	Hydroxymethylglutaryl-CoA lyase.	2228	enzyme		4.1.3.4	0	enzyme
5807	Hydroxymethylglutaryl-CoA synthase.	2228	enzyme		2.3.3.10	0	enzyme
5808	Acetyl-CoA C-acetyltransferase.	2228	enzyme		2.3.1.9	0	enzyme
5809	Coenzyme-B sulfoethylthiotransferase.	2220	enzyme		2.8.4.1	0	enzyme
5810	Leucocyanidin oxygenase.	1226	enzyme		1.14.11.19	0	enzyme
5811	Anthocyanidin 3-O-glucosyltransferase.	1226	enzyme		2.4.1.115	0	enzyme
5812	With 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors.	1226	enzyme		1.14.11.-	0	enzyme
5813	Anthocyanidin 3-O-glucosyltransferase.	1226	enzyme		2.4.1.115	0	enzyme
5814	With 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors.	1226	enzyme		1.14.11.-	0	enzyme
5815	6-hydroxymellein O-methyltransferase.	1217	enzyme		2.1.1.108	0	enzyme
5816	4-oxalocrotonate decarboxylase.	1672	enzyme		4.1.1.77	0	enzyme
5817	2-aminomuconate deaminase.	1672	enzyme		3.5.99.5	0	enzyme
5818	Aminomuconate-semialdehyde dehydrogenase.	1672	enzyme		1.2.1.32	0	enzyme
5819	Transaminases (aminotransferases).	1995	enzyme		2.6.1.-	0	enzyme
5820		2186	enzyme		1.1.1.303	0	enzyme
5821	Acetolactate synthase.	2186	enzyme		2.2.1.6	0	enzyme
5822	Argininosuccinate lyase.	458	enzyme		4.3.2.1	0	enzyme
5823	Argininosuccinate synthase.	458	enzyme		6.3.4.5	0	enzyme
5824	Nitric-oxide synthase.	458	enzyme		1.14.13.39	0	enzyme
5825	Phosphonopyruvate decarboxylase.	1114	enzyme		4.1.1.82	0	enzyme
5826	Transferring groups other than amino-acyl groups.	1114	enzyme		2.3.1.-	0	enzyme
5827	Carboxylic ester hydrolases.	1114	enzyme		3.1.1.-	0	enzyme
5828	Carboxyvinyl-carboxyphosphonate phosphorylmutase.	1114	enzyme		2.7.8.23	0	enzyme
5829	Carboxyvinyl-carboxyphosphonate phosphorylmutase.	1114	enzyme		2.7.8.23	0	enzyme
5830	Phosphoenolpyruvate mutase.	1114	enzyme		5.4.2.9	0	enzyme
5831	With NAD(+) or NADP(+) as acceptor.	542	enzyme		1.3.1.-	0	enzyme
5832	Glutamate--prephenate aminotransferase.	542	enzyme		2.6.1.79	0	enzyme
5833	Chorismate mutase.	542	enzyme		5.4.99.5	0	enzyme
5834	4-hydroxythreonine-4-phosphate dehydrogenase.	858	enzyme		1.1.1.262	0	enzyme
5835	Phosphoserine transaminase.	858	enzyme		2.6.1.52	0	enzyme
5836	4-phosphoerythronate dehydrogenase.	858	enzyme		1.1.1.290	0	enzyme
5837	Pyridoxine 5'-phosphate synthase.	858	enzyme		2.6.99.2	0	enzyme
5838	1-deoxy-D-xylulose-5-phosphate synthase.	858	enzyme		2.2.1.7	0	enzyme
5839	Erythrose-4-phosphate dehydrogenase.	858	enzyme		1.2.1.72	0	enzyme
5840	Pyridoxal 5'-phosphate synthase.	858	enzyme		1.4.3.5	0	enzyme
5841	Pyridoxal kinase.	858	enzyme		2.7.1.35	0	enzyme
5842	Pyridoxal 5'-phosphate synthase.	858	enzyme		1.4.3.5	0	enzyme
5843	Pyridoxal 5'-phosphate synthase.	858	enzyme		1.4.3.5	0	enzyme
5844	Pyridoxal kinase.	858	enzyme		2.7.1.35	0	enzyme
5845	Phosphotransferases with an alcohol group as acceptor.	858	enzyme		2.7.1.-	0	enzyme
5846	Aldehyde dehydrogenase (NAD(+)).	1042	enzyme		1.2.1.3	0	enzyme
5847	Methionine S-methyltransferase.	1042	enzyme		2.1.1.12	0	enzyme
5848	Cystathionine gamma-synthase.	444	enzyme		2.5.1.48	0	enzyme
5849	Cystathionine beta-lyase.	444	enzyme		4.4.1.8	0	enzyme
5850	Methionine synthase.	444	enzyme		2.1.1.13	0	enzyme
5851	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase.	444	enzyme		2.1.1.14	0	enzyme
5852	Homoserine O-succinyltransferase.	444	enzyme		2.3.1.46	0	enzyme
5853	Aspartate kinase.	444	enzyme		2.7.2.4	0	enzyme
5854	Aspartate-semialdehyde dehydrogenase.	444	enzyme		1.2.1.11	0	enzyme
5855	Dihydrodipicolinate synthase.	444	enzyme		4.2.1.52	0	enzyme
5856	Dihydrodipicolinate reductase.	444	enzyme		1.3.1.26	0	enzyme
5857	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase.	444	enzyme		2.3.1.117	0	enzyme
5858	Succinyldiaminopimelate transaminase.	444	enzyme		2.6.1.17	0	enzyme
5859	Succinyl-diaminopimelate desuccinylase.	444	enzyme		3.5.1.18	0	enzyme
5860	Diaminopimelate decarboxylase.	444	enzyme		4.1.1.20	0	enzyme
5861	Diaminopimelate epimerase.	444	enzyme		5.1.1.7	0	enzyme
5862	Aspartate transaminase.	444	enzyme		2.6.1.1	0	enzyme
5863	Threonine synthase.	444	enzyme		4.2.3.1	0	enzyme
5864	Homoserine kinase.	444	enzyme		2.7.1.39	0	enzyme
5865	Homoserine dehydrogenase.	444	enzyme		1.1.1.3	0	enzyme
5866	Aspartate-semialdehyde dehydrogenase.	444	enzyme		1.2.1.11	0	enzyme
5867	Aspartate kinase.	444	enzyme		2.7.2.4	0	enzyme
5868	Fructokinase.	1871	enzyme		2.7.1.4	0	enzyme
5869	Beta-fructofuranosidase.	1871	enzyme		3.2.1.26	0	enzyme
5870	6-endo-hydroxycineole dehydrogenase.	2134	enzyme		1.1.1.241	0	enzyme
5871	6-oxocineole dehydrogenase.	2134	enzyme		1.14.13.51	0	enzyme
5872	Lactaldehyde reductase.	1488	enzyme		1.1.1.77	0	enzyme
5873	Argininosuccinate lyase.	527	enzyme		4.3.2.1	0	enzyme
5874	Argininosuccinate synthase.	527	enzyme		6.3.4.5	0	enzyme
5875	Nitric-oxide synthase.	527	enzyme		1.14.13.39	0	enzyme
5876	Carbamoyl-phosphate synthase (ammonia).	527	enzyme		6.3.4.16	0	enzyme
5877	Arginase.	527	enzyme		3.5.3.1	0	enzyme
5878	Argininosuccinate lyase.	527	enzyme		4.3.2.1	0	enzyme
