#query_id	ref_id	ref_start	ref_bp_aligned	query_coverage	query_identity
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:11125:18819	hmp2011120623S_404	1669	98	54.75	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:23783:18955	slr108_4597	391	138	55.20	99.28
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:23783:18955	ncbibact2012011723S_3364	2352	105	42.00	98.10
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:28541:19023	hmp2011120623S_409	214	66	46.15	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:14082:19085	hmp2011120623S_502	848	82	50.62	98.78
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:15252:19284	slr108_3719	506	201	83.88	99.01
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:23295:19474	ncbibact2012011723S_286	300	194	77.29	94.85
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:11581:19563	hmp2011120623S_652	1018	69	52.27	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:18656:19704	ncbibact2012011723S_1599	424	240	96.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:5781:20484	gg20110531_78987	147	121	60.80	99.17
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:12681:21123	hmp2011120623S_265	1314	187	80.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:18538:21280	ssr108_344735	1285	158	73.15	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:9440:21390	gg20110531_269154	53	196	78.71	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:17847:21429	hmp2011120623S_652	142	248	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:23403:21696	gg20110531_76276	1027	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:16342:21697	slr108_5267	124	171	80.66	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:25033:21908	gg20110531_413043	1130	140	72.92	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:7278:21933	slr108_3342	1788	96	50.53	97.92
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:19783:22041	slr108_4745	1755	218	86.85	96.79
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:26190:22352	hmp2011120623S_633	215	56	42.31	94.64
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:24698:22531	slr108_7337	1381	56	41.18	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:8960:23400	hmp2011120623S_598	2219	83	50.92	98.80
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:15174:24456	ssr108_77037	699	56	40.88	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:18391:25515	ssr108_189432	143	55	40.74	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:11677:25827	hmp2011120623S_561	2102	161	80.90	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:22010:25999	slr108_4548	1330	207	82.47	90.82
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:9045:26245	slr108_4659	1427	245	100.00	99.59
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:11494:26942	slr108_1073	1234	160	87.91	98.75
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:12318:27727	hmp2011120623S_75	282	226	96.17	92.04
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:20097:27799	hmp2011120623S_652	1701	92	38.66	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:20097:27799	hmp2011120623S_404	876	71	29.83	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:21635:27917	hmp2011120623S_587	1028	144	77.84	99.31
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1114:19279:28184	gg20110531_440544	3	136	65.07	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:17288:2139	slr108_6093	1573	188	82.82	99.47
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:20613:3871	ssr108_494436	1037	99	68.28	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:22344:4203	rdp1028_1308207	125	134	62.62	99.25
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7251:5058	hmp2011120623S_584	126	217	86.45	99.54
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:21899:5286	slr108_15967	933	114	57.29	93.86
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:9756:5293	slr108_15331	1170	161	80.10	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:6189:5710	ncbibact2012011723S_2401	744	116	68.64	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7876:5833	gg20110531_20153	907	218	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7130:6517	ssr108_141030	697	168	80.79	88.69
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:16862:6588	hmp2011120623S_556	1792	84	51.22	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:21355:6593	ncbibact2012011723S_286	381	78	47.56	93.59
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7158:6637	ssr108_58509	887	234	93.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:24222:6681	slr108_13489	846	69	46.94	97.10
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:15133:6842	slr108_1511	847	186	79.49	99.46
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:5219:7061	hmp2011120623S_215	1255	93	53.14	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:27005:7482	slr108_17368	210	78	58.21	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:22015:7509	hmp2011120623S_404	1265	250	100.00	99.60
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:10016:7596	ncbibact2012011723S_2401	851	198	79.52	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:6565:8160	hmp2011120623S_75	499	93	54.71	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:5692:8373	hmp2011120623S_127	402	85	44.04	98.82
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:12638:8901	ssr108_83938	732	140	63.64	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:13398:8988	hmp2011120623S_78	1361	93	95.88	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:10936:9441	slr108_9454	2075	174	77.68	87.93
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:9368:9598	ncbibact2012011723S_1298	1763	71	47.33	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:15524:9624	hmp2011120623S_701	814	242	100.00	98.35
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:27784:9680	slr108_3461	1334	194	82.55	93.30
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:9034:9887	gg20110531_485310	1003	181	76.05	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:15748:10289	slr108_2952	1509	181	83.03	98.90
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:26086:10318	hmp2011120623S_195	1463	240	96.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:17889:10445	slr108_15925	3121	163	65.73	96.93
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:11561:10574	hmp2011120623S_652	1736	208	82.87	99.52
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:11561:10574	ncbibact2012011723S_3364	2067	52	20.72	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:4538:11293	slr108_18260	1289	194	82.55	93.30
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7863:11396	gg20110531_672609	8	114	73.08	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:26857:11438	ssr108_42476	1304	104	73.24	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:12222:11608	hmp2011120623S_438	859	138	63.01	99.28
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:24329:11749	slr108_14430	173	170	80.19	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:8197:11926	ssr108_26441	1420	247	98.80	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:16593:11943	hmp2011120623S_684	1530	41	33.88	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:10266:12361	slr108_3719	1082	141	64.98	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:23323:12386	slr108_12427	1507	203	81.20	88.18
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:8726:12564	hmp2011120623S_409	907	228	100.00	99.56
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:3274:12568	ssr108_226468	721	85	52.15	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:14330:12578	hmp2011120623S_684	1523	102	56.67	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:20488:12922	slr108_4745	1870	62	43.06	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:22096:13264	rdp1028_546376	233	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:16523:13393	gg20110531_45016	275	128	99.22	94.53
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:12444:13768	slr108_1511	1904	136	71.96	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:25755:13825	slr108_6134	1557	176	80.73	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:21386:13838	hmp2011120623S_671	1563	192	82.40	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:19090:14137	slr108_4597	1068	92	50.83	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:5399:14543	slr108_4628	1260	71	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:26191:14813	slr108_15248	2125	65	46.43	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:18400:14895	hmp2011120623S_668	1650	244	97.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:2694:14919	ncbibact2012011723S_1984	161	136	77.71	91.91
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7701:15533	slr108_1480	736	42	24.28	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:22452:15652	ssr108_37425	59	91	45.96	98.90
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:10591:15743	gg20110531_78987	143	184	81.42	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:20856:15949	ncbibact2012011723S_483	1943	135	54.00	98.52
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:20856:15949	ncbibact2012011723S_483	1898	85	34.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:4307:16201	slr108_18402	1643	109	57.67	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:16040:16270	ssr108_226469	601	148	65.78	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:5441:16321	ncbibact2012011723S_2401	1960	173	92.51	96.53
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7993:16500	slr108_6130	1530	149	77.20	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:11521:16521	hmp2011120623S_481	1044	217	88.80	93.24
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:28221:16596	slr108_4540	1495	163	75.46	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:22068:16605	hmp2011120623S_484	21	143	65.30	99.30
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7265:17131	ncbibact2012011723S_1484	1327	114	67.86	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7119:17443	gg20110531_630973	652	123	67.96	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:14796:17776	hmp2011120623S_543	1408	162	68.35	99.38
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:23426:17969	slr108_3526	1280	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:18816:18135	hmp2011120623S_57	169	101	56.11	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:22834:18190	gg20110531_389528	679	182	77.45	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:10359:18465	slr108_8525	1834	144	57.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:20153:18576	slr108_3913	1753	64	44.14	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:2203:18827	hmp2011120623S_432	376	203	82.52	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:13369:19000	slr108_6043	437	138	58.72	94.93
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:13369:19000	slr108_15294	457	48	20.43	97.92
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:20484:19058	slr108_6093	278	234	100.00	97.44
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:2953:19133	ssr108_58509	1051	75	58.14	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:19875:19279	hmp2011120623S_684	1492	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:26634:19327	ncbibact2012011723S_2401	429	111	66.87	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:9603:19690	ncbibact2012011723S_2401	440	137	63.13	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:2568:19861	gg20110531_96732	22	122	74.39	99.18
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:15523:19976	ncbibact2012011723S_464	1582	110	57.89	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:9193:20551	slr108_3680	1260	165	76.39	98.18
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:3523:20734	gg20110531_32582	680	103	65.19	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:21296:20794	ssr108_494159	946	82	48.81	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7901:20842	ssr108_558377	1120	167	88.83	99.40
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:14207:21193	slr108_18880	1433	82	50.93	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:27775:21261	ncbibact2012011723S_2	1114	58	50.43	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:24502:21629	gg20110531_400050	1297	85	46.70	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:19886:21705	rdp1028_778098	661	78	61.42	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:14773:21941	slr108_12440	241	57	41.91	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:11145:22079	ncbibact2012011723S_3711	128	104	67.97	95.19
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:8490:22222	slr108_17667	1608	137	75.69	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:22872:22541	slr108_6130	1535	141	77.05	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:25043:22583	ssr108_217172	1461	59	41.84	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:20111:22721	ncbibact2012011723S_3711	129	109	61.93	93.58
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:21974:22924	slr108_18756	2740	100	55.56	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7834:23003	slr108_14430	45	195	82.63	99.49
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:7834:23003	slr108_17724	1	46	19.49	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:21966:23161	slr108_187	1099	172	68.80	97.67
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:21966:23161	slr108_2232	1792	77	30.80	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:24606:23497	hmp2011120623S_607	105	137	76.54	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:12771:24229	hmp2011120623S_659	1231	196	79.35	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:17853:24561	ncbibact2012011723S_1626	2134	122	73.94	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:8602:24632	hmp2011120623S_681	280	109	56.77	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:13184:24650	hmp2011120623S_684	1218	197	80.41	99.49
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:22858:24702	slr108_3719	222	246	98.40	99.19
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:18215:25913	ncbibact2012011723S_2401	974	242	96.80	99.59
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:15634:26108	slr108_4745	431	160	81.63	97.50
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:9455:26653	slr108_6134	1548	179	71.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:9455:26653	hmp2011120623S_435	1739	30	12.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:9997:26708	gg20110531_125540	141	109	68.12	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:22348:26902	hmp2011120623S_318	1393	111	53.37	88.29
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:22099:27137	hmp2011120623S_267	399	97	66.90	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2101:19294:27641	slr108_1937	347	165	75.34	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:19506:2730	slr108_3343	1170	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:9632:3023	ssr108_336448	129	154	62.35	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:21773:3497	slr108_3466	502	76	48.41	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:9948:3669	ssr108_226502	491	126	70.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:13993:3685	gg20110531_40590	239	124	62.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:13027:3821	rdp1028_754075	174	245	99.59	96.73
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:19627:3892	slr108_15969	108	200	82.64	91.50
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:14216:4325	slr108_7962	211	113	53.05	98.23
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:15926:5208	hmp2011120623S_545	387	82	50.00	98.78
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:14893:5343	gg20110531_111818	564	247	100.00	97.98
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:12740:5416	slr108_4597	1285	171	69.23	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:10099:5596	hmp2011120623S_175	379	136	68.34	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:5508:6338	slr108_7693	233	59	53.15	98.31
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:5508:6338	slr108_5228	46	53	47.75	98.11
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:20000:6999	ncbibact2012011723S_733	1251	177	79.02	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:16881:7386	slr108_15940	674	221	88.05	98.64
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:16414:7764	slr108_12379	128	115	67.25	98.26
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:9523:7836	hmp2011120623S_587	971	185	73.71	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:9523:7836	hmp2011120623S_587	1774	69	27.49	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:19604:8133	slr108_1101	494	149	65.35	87.92
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:22831:8173	gg20110531_131246	372	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:22006:8329	hmp2011120623S_587	2794	81	65.32	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:12525:8721	gg20110531_178447	486	250	100.00	99.60
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:3884:8780	rdp1028_619465	18	202	100.00	98.51
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:5982:9405	hmp2011120623S_215	1152	85	59.86	98.82
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:14967:9483	hmp2011120623S_174	1529	239	95.60	99.58
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:24854:9603	hmp2011120623S_297	666	211	86.12	99.53
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:13740:9665	slr108_3913	3356	121	48.40	97.52
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:24535:10026	slr108_4745	333	76	44.19	93.42
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:21899:10935	hmp2011120623S_556	1998	156	98.73	98.72
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:23595:11119	gg20110531_26332	480	111	54.15	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:23595:11119	rdp1028_93476	785	54	26.34	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:28239:11453	slr108_1937	454	85	63.91	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:14109:11477	slr108_3466	459	69	46.31	98.55
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:25591:11547	rdp1028_366882	705	92	65.71	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:4814:11824	slr108_17667	638	151	61.38	99.34
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:4814:11824	slr108_17666	670	100	40.65	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:13960:11840	slr108_1461	2216	96	67.61	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:14626:11962	slr108_3489	1797	143	64.13	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:3875:12063	ssr108_58509	161	190	77.87	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:12146:12423	slr108_8474	877	107	56.61	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:11290:12426	slr108_18756	1005	104	54.45	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:12090:12491	slr108_12383	1284	153	77.66	96.73
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:27338:12533	slr108_4473	1199	226	90.40	98.67
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:28550:13173	rdp1028_1297756	671	199	89.24	97.49
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:28437:13508	slr108_15967	1551	113	54.33	92.04
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:7970:13520	slr108_4863	1221	153	79.27	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:12390:13799	hmp2011120623S_432	290	150	63.56	98.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:11314:13844	ncbibact2012011723S_3364	2362	64	44.76	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:8822:14106	slr108_272	1948	182	81.61	98.90
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:1928:14658	gg20110531_635614	592	91	53.85	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:5730:14676	ssr108_417140	1217	219	87.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:25119:14689	gg20110531_183420	704	82	50.93	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:10791:14825	slr108_3466	370	147	65.04	94.56
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:11111:15179	hmp2011120623S_170	1064	251	100.00	99.60
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:22855:15367	hmp2011120623S_435	1616	146	62.66	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:2865:15837	gg20110531_587707	679	212	84.80	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:27387:15848	slr108_18759	1580	40	39.22	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:2672:16635	gg20110531_203959	1100	103	57.87	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:23216:16670	slr108_6719	2689	59	39.86	94.92
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:13335:16868	ssr108_497312	146	98	53.55	98.98
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:11510:17187	slr108_12097	958	105	86.78	99.05
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:26104:17258	hmp2011120623S_420	2685	150	78.12	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:17882:17417	slr108_3526	1453	251	100.00	99.60
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:7428:17456	ncbibact2012011723S_464	216	224	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:4905:17902	slr108_18321	1756	107	56.61	98.13
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:20813:18064	slr108_12963	1053	126	60.58	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:28845:18065	slr108_13486	486	180	80.72	95.56
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:29273:18160	ncbibact2012011723S_1104	426	94	51.93	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:26359:18281	slr108_1214	1376	245	98.00	99.59
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:17610:18531	hmp2011120623S_543	1423	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:18498:18692	slr108_3155	410	97	69.29	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:20020:18827	ssr108_183050	863	93	53.45	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:5125:18875	rdp1028_1309214	308	150	71.43	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:17775:19200	ssr108_226466	1131	170	68.55	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:15061:19263	hmp2011120623S_668	1305	249	99.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:23255:19493	rdp1028_542438	696	167	79.90	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:18404:19573	slr108_15969	87	72	44.44	91.67
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:23019:19604	hmp2011120623S_652	1825	101	56.42	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:26092:19986	hmp2011120623S_684	1516	126	64.62	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:5217:20033	ssr108_133484	1361	73	59.35	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:10164:20086	hmp2011120623S_404	1086	168	89.84	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:17882:20093	slr108_4548	305	210	84.00	93.33
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:13929:20173	slr108_14430	346	75	48.39	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:21790:20393	slr108_17667	3107	147	64.76	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:21790:20393	slr108_17667	3155	42	18.50	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2102:2917:20418	hmp2011120623S_59	784	171	68.67	97.66
