cpd00001	h2o
cpd08821	2-Butenyl-4-methylthreonine
cpd08822	Mycosubtilin
cpd08823	Clorobiocin
cpd08824	p-Aminophenylalanine
cpd08825	LY333328
cpd08826	Chlorobiphenyl-vancomycin
cpd08827	Chlorobiphenyl-desleucyl-vancomycin
cpd08828	Pyochelin
cpd08829	Yersiniabactin
cpd08830	Epothilone D
cpd08831	Telomestatin
cpd08832	Tyrocidine
cpd08833	Fengycin
cpd08834	Surfactin
cpd08835	Rifamycin
cpd08836	C15003P3
cpd08837	Teicoplanin A2-2
cpd08838	Nanchangmycin
cpd08839	Griseorhodin A
cpd08840	Neocarzinostatin chromophore
cpd08841	Everninomicin
cpd08842	BRN1070340
cpd08843	Thiocillin
cpd08844	Nosiheptide
cpd08845	Thiostrepton
cpd08846	Sulfamycin B
cpd08847	Actinonin
cpd08848	Cyclothialidine
cpd08849	Cerulenin
cpd08850	Triclosan
cpd08851	Naphthyl dipeptide
cpd08852	Resorcinol monoacetate
cpd08853	Tiamulin
cpd08854	Valnemulin
cpd08855	2-Deoxy-2-dimethylamino-alpha-D-Glucose
cpd08856	GE2270A
cpd08857	3-Hydroxypropenoate
cpd08858	Pulvomycin
cpd08859	Gardneral
cpd08860	11-Methoxy-vinorine
cpd08861	NSC72114
cpd08862	Deoxyanisatin
cpd08863	NSC 148945
cpd08864	Dehydroabietate
cpd08865	alpha-Arbutin
cpd08866	Resistomycin
cpd08867	Soyasaponin II
cpd08868	beta-Fabatriose
cpd08869	(5Z,7E,9E,14Z,17Z)-Eicosapentaenoate
cpd08870	Bis-noryangonin
cpd08871	p-Coumaroyltriacetic acid lactone
cpd08872	p-Hydroxybenzalacetone
cpd08873	NAC-Diketide
cpd08874	Methylstyrylpyron
cpd08875	Cerberoside
cpd08876	N-Methylanthraniloyl-CoA
cpd08877	1,3-Dihydroxy-N-methylacridone
cpd08878	Cyanidin 3-O-(6-O-p-coumaroyl)glucoside
cpd08879	Shisonin
cpd08880	Ansatrienin A
cpd08881	Asukamycin
cpd08882	Cyclohexaneundecanoic acid
cpd08883	1-Cyclohexenecarboxylic acid
cpd08884	FK520
cpd08885	omega-Cycloheptylundecanoic acid
cpd08886	Cycloheptanoic acid
cpd08887	Thiotropocin
cpd08888	AminoDAHP
cpd08889	AHBA
cpd08890	AminoDHS
cpd08891	AminoDHQ
cpd08892	Gabaculine
cpd08893	Manumycin
cpd08894	Valimon
cpd08895	Valiolone
cpd08896	4-Hydroxy-3-nitrosobenzamide
cpd08897	3,4-AHBA
cpd08898	Esmeraldic acid
cpd08899	Saphenic acid
cpd08900	Saphenic acid methyl ester
cpd08901	Phenazine-1,6-dicarboxylate
cpd08902	6-Acetophenazine-1-carboxylic acid
cpd08903	5-Deoxy-5-aminoshikimic acid
cpd08904	Luteoliflavan
cpd08905	7,4-Dihydroxyflavone
cpd08906	Apiforol
cpd08907	Isoformononetin
cpd08908	Dihydroceramide
cpd08909	(+)-Gallocatechin
cpd08910	epi-Afzelechin
cpd08911	Anemone purple anthocyanin 1
cpd08912	Anemone blue anthocyanin 1
cpd08913	Anemone blue anthocyanin 2
cpd08914	Anemone blue anthocyanin 3
cpd08915	Anemone blue anthocyanin 4
cpd08916	2-Hydroxygenistein
cpd08917	Dehydroferreirin
cpd08918	(-)-Epigallocatechin
cpd08919	Pelargonidin 3-glucoside
cpd08920	Mirtillin
cpd08921	Petunidin 3-glucoside
cpd08922	Enin
cpd08923	Peonidin-3-glucoside
cpd08924	Vetispiradiene
cpd08925	AMAC
cpd08926	psphings
cpd08927	pcer
cpd08928	thrp
cpd08929	Stigmatellin
cpd08930	Stigmatellin X
cpd08931	Stigmatellin Y
cpd08932	Mycolactone
cpd08933	Niddamycin
cpd08934	Epothilone A
cpd08935	Epothilone B
cpd08936	Nystatin A1
cpd08937	Nystatin A3
cpd08938	Myxalamid S
cpd08939	Myxalamid A
cpd08940	Myxalamid B
cpd08941	Myxalamid C
cpd08942	Myxalamid D
cpd08943	Crinine
cpd08944	Powelline
cpd08945	Hamayne
cpd08946	3-O-Acetylhamayne
cpd08947	1-O-Acetyllycorine
cpd08948	Cherylline
cpd08949	Crinamidine
cpd08950	1-Epideacetylbowdensine
cpd08951	Zephyranthine
cpd08952	1,2-O-Diacetylzephyranthine
cpd08953	11alpha-Hydroxygalanthamine
cpd08954	Norgalanthamine
cpd08955	Hemanthidine
cpd08956	Proansamycin X
cpd08957	Proansamitocin
cpd08958	3-Epimacronine
cpd08959	Tazettine
cpd08960	(-)-8-Demethylmaritidine
cpd08961	Ismine
cpd08962	Trispheridine
cpd08963	Obliquine
cpd08964	Narcissidine
cpd08965	Nangustine
cpd08966	Pancracine
cpd08967	Pseudolycorine
cpd08968	Vasconine
cpd08969	Ungeremine
cpd08970	9-O-Demethylhomolycorine
cpd08971	ent-6beta-Hydroxybuphanisine
cpd08972	ent-6alpha-Hydroxybuphanisine
cpd08973	Vittatine
cpd08974	11-Hydroxyvittatine
cpd08975	Zephyramine
cpd08976	(+/-)-Bocconarborine A
cpd08977	(+/-)-Bocconarborine B
cpd08978	6-(2-Hydroxyethyl)-5,6-dihydrosanguinarine
cpd08979	3-Methoxy-8,9-methylenedioxy-3,4-dihydrophenanthridine
cpd08980	6-Acetonyl-5,6-dihydrochelerythrine
cpd08981	6-Acetonyl-5,6-dihydrosanguinarine
cpd08982	Platenolide I
cpd08983	5-Hydroxyferuloyl-CoA
cpd08984	5-Hydroxyconiferaldehyde
cpd08985	5-Hydroxyconiferyl alcohol
cpd08986	Caffeyl alcohol
cpd08989	UDP-3-ketoglucose
cpd08990	UDP-kanosamine
cpd08991	Kanosamine
cpd08992	Kanosamine 6-phosphate
cpd08993	Aminofructose 6-phosphate
cpd08994	Iminoerythrose 4-phosphate
cpd08995	mcbts
cpd08996	Fe(CN)3
cpd08997	Fe(CN)2
cpd08998	Corynebactin
cpd08999	Myxochelin A
cpd09000	Myxochelin B
cpd09001	Hydroxysanguinarine
cpd09002	N-Methyl-2,3,7,8-tetramethoxy-5,6-dihydrobenzophenathridine-6- ethanoic acid
cpd09003	N-Methyl-2,3,7,8-tetramethoxybenzophenanthridine-6(5H)-one
cpd09004	Oxychelerythrine
cpd09005	Norchelerythrine
cpd09006	Chelerythrine
cpd09007	Sanguilutine
cpd09008	Chelilutine
cpd09009	Sanguirubine
cpd09011	Sanguinine
cpd09012	Lycoramine
cpd09013	Epinorlycoramine
cpd09014	Assoanine
cpd09015	Oxoassoanine
cpd09016	2-O-Acetylpseudolycorine
cpd09017	Papyramine
cpd09018	9-O-Demethyl-2alpha-hydroxyhomolycorine
cpd09019	Dubiusine
cpd09020	O-Methyllycorenine
cpd09021	Chelidonine
cpd09022	(+/-)-gamma-Lycorane
cpd09023	3-Buten-1-amine
cpd09024	Methyl5-(but-3-en-1-yl)amino-1,3,4-oxadiazole-2-carboxylate
cpd09025	Protorifamycin I
cpd09026	Rifamycin W
cpd09027	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate
cpd09028	Kaempferol 3-O-glucoside
cpd09029	Anhydrolycorinone
cpd09030	2-Iodo-6-methoxyphenol
cpd09031	2-Bromo-5-hydroxy-N-[2-(4-hydroxyphenyl)ethyl]-4-methoxy-N- methylbenzamide
cpd09032	Norsanguinine
cpd09033	(+)-Plicamine
cpd09034	7-Deoxypancratistatin
cpd09035	(+)-2,7-Dideoxypancratistatin
cpd09036	(+/-)-Homochelidonine
cpd09037	Arnottin II
cpd09038	(+)-Sceletium A4
cpd09039	Tortuosamine
cpd09040	2,3,4-Trioxycyclopentanone
cpd09041	4,4-Disubstituted cyclohexenone
cpd09042	1,2-Dimethoxy-4-[2-(2-propenyloxy)ethenyl]-benzene
cpd09043	6-(2-Methoxyvinyl)benzo[1,3]dioxole-5-carboxylic acid
cpd09044	Lichenysin D
cpd09045	Iturin A
cpd09046	Bacillomycin D
cpd09047	Syringomycin
cpd09048	NMDA
cpd09049	NAAG
cpd09050	Arachidonoyl dopamine
cpd09051	N-Oleoyl dopamine
cpd09053	Calcium hydroxide
cpd09054	Copper gluconate
cpd09056	Methyl acetyl ricinoleate
cpd09057	Saccharin sodium anhydrous
cpd09058	Sucralose
cpd09059	alpha-Ionone
cpd09060	beta-Ionone
cpd09061	alpha-Amylcinnamaldehyde
cpd09062	Isoamyl isovalerate
cpd09063	Ethyl isovalerate
cpd09064	Ethyl caprylate
cpd09065	Isoamyl formate
cpd09066	Geranyl formate
cpd09067	Citronellyl formate
cpd09068	iamac
cpd09069	Cyclohexyl acetate
cpd09070	Citronellyl acetate
cpd09071	Cinnamyl acetate
cpd09072	alpha-Terpinyl acetate
cpd09073	beta-Terpinyl acetate
cpd09074	gamma-Terpinyl acetate
cpd09075	pheac
cpd09076	Butyl acetate
cpd09077	Methyl salicylate
cpd09078	Allyl cyclohexylpropionate
cpd09079	dcal
cpd09080	Gibberellin 44
cpd09081	Esmeraldin A
cpd09082	Esmeraldin B
cpd09083	Saphenamycin
cpd09084	Indolin-2-one
cpd09085	cis-Cyclohexane-1,2-diol
cpd09086	1-Oxa-2-oxo-3-hydroxycycloheptane
cpd09087	cis-Dihydroquercetin
cpd09088	D-Allothreonine
cpd09089	dTDP-3-amino-2,3,6-trideoxy-D-threo-hexopyranos-4-ulose
cpd09090	dTDP-3-amino-2,3,6-trideoxy-C-methyl-D-erythro-hexopyranos-4-ulose
cpd09091	dTDP-L-4-oxovancosamine
cpd09092	dTDP-L-epivancosamine
cpd09093	dTDP-L-vancosamine
cpd09094	L-4-Hydroxyphenylglycine
cpd09095	3,5-Dihydroxyphenylacetyl-CoA
cpd09096	3,5-Dihydroxyphenylglyoxylate
cpd09097	Scoulerine
cpd09098	Laudanosoline
cpd09099	Reticuline
cpd09100	Norreticuline
cpd09101	2,3,9,10-Tetrahydroxyberbine
cpd09102	2,3,9,10-Tetrahydroxyberberine
cpd09103	Militarinone D
cpd09104	Militarinone A
cpd09105	Militarinone B
cpd09106	Militarinone C
cpd09107	Dioncophylline A
cpd09108	Dioncophylline C
cpd09109	Korupensamine A

cpd09110	Triphyopeltine
cpd09111	Ancistrotectorine
cpd09112	Dioncophyllinol B
cpd09113	Ancistrobrevine A
cpd09114	Isoshinanolone
cpd09115	1,8-Dihydroxy-3-methylnaphthalene
cpd09116	1,3-Dimethyl-6,8-isoquinolinediol
cpd09117	1,3-Dimethyl-8-isoquinolinol
cpd09118	Deoxyribose triphosphate
cpd09119	Tetracenomycin F2
cpd09120	Tetracenomycin F1
cpd09121	Tetracenomycin D3
cpd09122	Tetracenomycin B3
cpd09123	Tetracenomycin E
cpd09124	Tetracenomycin A2
cpd09125	Tetracenomycin M
cpd09126	Tetracenomycin F1 methylester
cpd09127	Decarboxytetracenomycin F1
cpd09128	Tetracenomycin D3 methylester
cpd09129	Tetracenomycin D1
cpd09130	Tetracenomycin B1
cpd09131	Tetracenomycin B2
cpd09132	8-Demethyltetracenomycin C
cpd09133	Tetracenomycin X
cpd09134	Elloramycin A
cpd09135	4-Demethylpremithramycinone
cpd09136	Premithramycinone
cpd09137	Premithramycin A1
cpd09138	Premithramycin A2
cpd09139	Premithramycin A3
cpd09141	Premithramycin B
cpd09142	Mithramycin
cpd09143	Dehydrorabelomycin
cpd09144	Kinobscurinone
cpd09145	Stealthin C
cpd09146	Prekinamycin
cpd09147	Kinamycin D
cpd09148	Jadomycin B
cpd09149	Tetrangomycin
cpd09150	Tetrangulol
cpd09151	8-O-Methyltetrangulol
cpd09152	19-Hydroxytetrangulol
cpd09153	19-Hydroxy-8-O-methyltetrangulol
cpd09154	PD116740
cpd09155	Rabelomycin
cpd09156	104-1
cpd09157	Urdamycinone B
cpd09158	100-1
cpd09159	Urdamycin B
cpd09160	104-2
cpd09161	100-2
cpd09162	124-1
cpd09163	Urdamycinone F
cpd09164	Urdamycin F
cpd09165	Aquayamycin
cpd09166	Urdamycin A
cpd09167	Urdamycin G
cpd09168	Nogalonic acid
cpd09169	Auraviketone
cpd09170	Dihydro-NAME
cpd09171	Auramycinone
cpd09172	12-Deoxyaklanonic acid
cpd09173	Aklanonic acid
cpd09174	Aklanonic acid methyl ester
cpd09175	Aklaviketone
cpd09176	Aklavinone
cpd09177	epsilon-Rhodomycinone
cpd09178	Rhodomycin D
cpd09179	D 788-1
cpd09180	13-Deoxycarminomycin
cpd09181	Feudomycin A
cpd09182	13-Dihydrodaunorubicin
cpd09183	13-Dihydrocarminomycin
cpd09184	Carminomycin
cpd09185	(13S)-13-Dihydrodaunorubicin
cpd09186	(S)-DNPA
cpd09187	5-Deoxodihydrokalafungin
cpd09188	Dihydrokalafungin
cpd09189	Medermycin
cpd09190	2-Decarboxytetrangomycin
cpd09191	Phenanthroviridone aglycon
cpd09192	Trachelanthamidine
cpd09193	18-Carbamoyl-9-hydroxy-3,5,7,11,13,15,17-octaoxo-octadecanoyl-[acp]
cpd09194	dTDP-beta-L-daunosamine
cpd09195	dTDP-beta-D-mycarose
cpd09196	dTDP-beta-D-olivose
cpd09197	dTDP-beta-D-oliose
cpd09198	dTDP-beta-L-rhodinose
cpd09199	Methyl ecgonine
cpd09200	Pseudoecgonine
cpd09201	Pseudoecgonyl-CoA
cpd09202	Fridamycin E
cpd09203	Acetyltropine
cpd09204	Acetylpseudotropine
cpd09205	Anatalline
cpd09206	5-Aminopentanal
cpd09207	3-Dimethylallyl-4-hydroxyphenylpyruvate
cpd09208	3-Dimethylallyl-4-hydroxymandelic acid
cpd09209	3-Dimethylallyl-4-hydroxybenzoate
cpd09210	3-Dimethylallyl-4-hydroxybenzaldehyde
cpd09211	3-Amino-4,7-dihydroxy-8-methylcoumarin
cpd09212	3-Amino-4,7-dihydroxycoumarin
cpd09213	3-Amino-4,7-dihydroxy-8-chlorocoumarin
cpd09214	Chlorobiocic acid
cpd09215	Novclobiocin 105
cpd09216	Novclobiocin 104
cpd09217	Novobiocic acid
cpd09218	Desmethyldescarbamoylnovobiocin
cpd09219	Descarbamoylnovobiocin
cpd09220	3-Methylpyrrole-2,4-dicarboxylic acid
cpd09221	Coumeroic acid
cpd09222	Coumermic acid
cpd09223	Coumermycin D
cpd09224	dTDP-5-dimethyl-L-lyxose
cpd09225	Boric acid
cpd09227	Butenafine hydrochloride
cpd09228	Pyrrolnitrin
cpd09230	Nateglinide
cpd09231	Eplerenone
cpd09232	Pyriditol
cpd09234	5alpha-Androstan-3beta,17beta-diol
cpd09235	Tazarotene
cpd09236	Sulfamonomethoxine
cpd09237	Oxetacaine
cpd09238	Potassium acetate
cpd09239	Cefepime hydrochloride
cpd09240	Saquinavir mesilate
cpd09241	Aripiprazole
cpd09242	Magnesium oxide
cpd09243	Potassium hydroxide
cpd09244	Sodium hydroxide
cpd09245	Pheniramine maleate
cpd09246	Pheneturide
cpd09247	Emtricitabine
cpd09248	Phenol red
cpd09249	Sodium bicarbonate
cpd09250	Novobiocin sodium
cpd09251	Sulfalene
cpd09252	3hcinnm
cpd09253	cenchddd
cpd09254	dhcinnm
cpd09255	hkntd
cpd09256	Biochanin A 7-O-(6-O-malonyl-beta-D-glucoside)
cpd09257	Trifolin
cpd09258	Rhoifolin
cpd09259	Vitexin 2-rhamnoside
cpd09260	Isoswertisin 2-rhamnoside
cpd09261	Scolymoside
cpd09262	2-Hydroxy-2,3-dihydrogenistein
cpd09263	Luteolin 7-O-beta-D-diglucuronide
cpd09264	Laricitrin
cpd09265	Sophoraflavonoloside
cpd09266	Kaempferol 3-sophorotrioside
cpd09267	Kaempferol 3-O-[6-(4-coumaroyl)-beta-D-glucosyl-(1->2)-beta-D-glucosyl-(1->2)- beta-D-glucoside]
cpd09268	Quercetin 3-O-[beta-D-xylosyl-(1->2)-beta-D-glucoside]
cpd09269	Quercetin 3-O-malonylglucoside
cpd09270	Quercimeritrin
cpd09271	Bisdemalonylsalvianin
cpd09272	Monodemalonylsalvianin
cpd09273	Pelargonidin 3-O-(6-O-malonyl-beta-D-glucoside)
cpd09274	Cyanidin-3-(6-malonylglucoside)
cpd09275	Pelargonidin 3-O-rutinoside
cpd09276	Pelargonidin 3-rutinoside-5-glucopyranoside
cpd09277	Cyanidin 3-O-rutinoside 5-O-beta-D-glucoside
cpd09278	Salvianin
cpd09279	Citric acid monohydrate
cpd09280	Capecitabine
cpd09281	Phenylpropanolamine hydrochloride
cpd09282	Paramethasone acetate
cpd09283	Pantethine
cpd09284	Josamycin
cpd09285	Prednisolone sodium succinate
cpd09286	QUOSP
cpd09287	Quercetin 3-sophorotrioside
cpd09288	Tegafur
cpd09289	Benzylhydrochlorothiazide
cpd09290	Acrinol
cpd09291	Floxacillin sodium
cpd09292	Berberine chloride
cpd09294	Cyclothiazide
cpd09295	Cefacetrile sodium
cpd09296	Carindacillin sodium
cpd09297	Dimefline hydrochloride
cpd09298	Ethynodiol diacetate
cpd09299	Sulbutiamine
cpd09300	Troleandomycin
cpd09301	Mequitazine
cpd09302	Ciclacillin
cpd09303	Sulbentine
cpd09304	Timepidium bromide
cpd09305	Erythromycin ethylsuccinate
cpd09306	Tulobuterol hydrochloride
cpd09307	Allylestrenol
cpd09308	Kainic acid
cpd09309	Bromisovalum
cpd09310	3,4,6-Trichlorocatechol
cpd09311	3,4,6-Trichloro-cis-1,2-dihydroxycyclohexa-3,5-diene
cpd09312	2,3,5-Trichloro-cis,cis-muconate
cpd09313	2,5-Dichloro-carboxymethylenebut-2-en-4-olide
cpd09314	2,5-Dichloro-4-oxohex-2-enedioate
cpd09315	2-Chloro-3-oxoadipate
cpd09316	3-Chloro-cis-1,2-dihydroxycyclohexa-3,5-diene
cpd09317	trans-4-Carboxymethylenebut-2-en-4-olide
cpd09318	Pyricarbate
cpd09319	Cefpirome sulfate
cpd09320	Phenolsulfonic acid
cpd09321	Thiamphenicol
cpd09322	Estradiol valerate
cpd09323	Nedaplatin
cpd09324	Am 80
cpd09325	Benzyl nicotinate
cpd09326	Lopinavir
cpd09327	Dialicor
cpd09328	Cortisol succinate
cpd09329	Decanohydroxamic acid
cpd09330	Spiramycin II
cpd09331	Magnesium carbonate
cpd09332	Carpipramine maleate
cpd09333	Bupivacaine hydrochloride
cpd09334	Variotin
cpd09335	Nemonapride
cpd09336	Tacalcitol
cpd09337	Rolitetracycline nitrate
cpd09338	Clocapramine dihydrochloride
cpd09339	Butoctamide semisuccinate
cpd09340	KAO 264
cpd09341	Dilazep dihydrochloride
cpd09342	Ralgin
cpd09343	Dimetacrine tartrate
cpd09344	Cyphenothrin
cpd09345	Tocoretinate
cpd09346	Epicholestanol
cpd09347	Cefroxadine
cpd09348	Tocopheryl nicotinate
cpd09349	N2-Acetyl-L-aminoadipate
cpd09350	N2-Acetyl-L-aminoadipyl-delta-phosphate
cpd09351	N2-Acetyl-L-aminoadipate semialdehyde
cpd09352	N2-Acetyl-L-lysine
cpd09353	Laureth 9
cpd09354	Edaravone
cpd09355	1-Naphthylacetic acid
cpd09356	Carumonam sodium
cpd09357	Cefpimizole sodium
cpd09358	Tonus-forte
cpd09359	Estramustine phosphate sodium
cpd09360	Lynestrenol
cpd09361	FFA
cpd09362	Tricaprilin
cpd09363	Ethyl 4-nitrophenyl ethylphosphonate
cpd09364	cADPR
cpd09365	NAADP
cpd09366	Oxytetracycline hydrochloride
cpd09367	Calcium L-aspartate
cpd09368	Acetylsulfamethoxazole
cpd09369	Sodium picosulfate
cpd09370	Estradiol dipropionate
cpd09371	Sodium glucuronate
cpd09372	Proxigermanium
cpd09373	Cefetamet pivoxil hydrochloride
cpd09374	Exestrol
cpd09375	Bismuth subnitrate
cpd09376	Leucomycin V
cpd09377	Aluminoparaaminosalicylate calcium
cpd09378	Atropine methobromide
cpd09379	Brocillin
cpd09380	Cyclocytidine
cpd09381	Aceglutamide aluminum
cpd09382	Bropirimine
cpd09383	Sultamicillin tosylate
cpd09384	Nicoboxil
cpd09385	Lime
cpd09386	Cefovecin sodium
cpd09387	Ceftiofur sodium
cpd09388	Ozagrel hydrochloride
cpd09389	Dehydrocholic acid
cpd09390	Dihydro-alpha-ergocryptine mesylate
cpd09391	Roxithromycin
cpd09392	Fleroxacin
cpd09393	Benexate hydrochloride
cpd09394	Betadex
cpd09395	Calcium bromide
cpd09396	Potassium sulfate
cpd09397	Gypsum
cpd09398	Potassium dibasic phosphate
cpd09399	Potassium bromide
cpd09400	Sodium sulfate
cpd09401	Cefmenoxime hydrochloride
cpd09402	Lontermin
cpd09403	Ether
cpd09404	Diazoline
cpd09405	Aspoxicillin
cpd09406	Nicorandil
cpd09407	Cefotiam hydrochloride
cpd09408	Teprenone
cpd09409	Pentamycin
cpd09410	Demethylphylloquinone
cpd09411	SUN 5555
cpd09412	NS 105
cpd09413	Kad 1229
cpd09414	Paroxypropione
cpd09415	Astromicin sulfate
cpd09416	Aniracetam
cpd09417	Hydrocortisone probutate
cpd09418	Xenon
cpd09419	Cefpiramide sodium
cpd09420	Mercuric chloride
cpd09421	2-(1,2-Dihydroxyethyl)-TPP
cpd09422	Aluminum hydroxide
cpd09423	Azulene
cpd09424	Bufferin
cpd09425	Sodium caffeine benzoate
cpd09426	Sodium 3-ethyl-7-isopropyl-1-azulenesulfonate
cpd09427	Sodium equilin sulfate
cpd09428	Hydrocortisone caproate
cpd09429	3ophb_5
cpd09430	I-123 BMIPP
cpd09431	Zinc pyrithione
cpd09432	Urovision
cpd09433	9-cis-Neoxanthin
cpd09434	9-cis-Violaxanthin
cpd09435	Cefaloglycin
cpd09436	Paratensiol
cpd09437	Trichomycin A
cpd09438	Trichomycin B
cpd09439	Xanthoxin
cpd09440	Xanthoxic acid
cpd09441	Abscisic aldehyde
cpd09442	Abscisic alcohol
cpd09443	Luliconazole
cpd09444	Phosphodimethylethanolamine
cpd09445	Clindamycin palmitate hydrochloride
cpd09446	Polidocanol
cpd09447	Nitro blue tetrazolium
cpd09448	Cefsulodin sodium
cpd09449	Protirelin tartrate
cpd09450	Ferlixit
cpd09451	EINECS 215-186-0
cpd09452	Myebrol
cpd09453	Novamin
cpd09454	Sennoside B
cpd09455	Hydrocotarnine hydrochloride
cpd09456	Perphenazine maleate
cpd09457	Lactitol dihydrate
cpd09458	E 1020
cpd09459	Norcholestenol iodomethyl (131 I)
cpd09460	G 511
cpd09461	Cerebrosterol
cpd09462	Prednisolone 21-all-cis-farnesylate
cpd09463	Calcium biphosphate
cpd09464	Disodium phosphate
cpd09465	Toyomycin
cpd09466	Teicoplanin A2-1
cpd09467	Teicoplanin A2-3
cpd09468	Metipranolol hydrochloride
cpd09469	Teicoplanin A2-4
cpd09470	Teicoplanin A2-5
cpd09471	Teicoplanin A3-1
cpd09472	Tetrabromobisphenol A
cpd09473	Tribromobisphenol A
cpd09474	Dibromobisphenol A
cpd09475	Monobromobisphenol A
cpd09476	Bisphenol A
cpd09477	4-Methyl-2,4-bis-(p-hydroxyphenyl)pent-1-ene
cpd09478	BPAcatechol
cpd09479	BPAquinone
cpd09480	1,2-Bis(4-hydroxyphenyl)-2-propanol
cpd09481	7-Ethoxyresorufin
cpd09482	2,2-Bis(4-hydroxyphenyl)-1-propanol
cpd09483	4,4-Dihydroxy-alpha-methylstilbene
cpd09484	2,2-Bis(4-hydroxyphenyl)-propanoic acid
cpd09485	2,3-Bis(4-hydroxyphenyl)-1,2-propanediol
cpd09488	p-Ethylphenol
cpd09489	1-(4-Hydroxyphenyl)ethanol
cpd09491	mCPBG
cpd09492	Debrisoquin
cpd09493	Ampicillin sodium
cpd09495	Tetracycline hydrochloride
cpd09496	Argipressin
cpd09498	5-HTQ
cpd09499	2-Me 5-HT
cpd09500	Tropisetron
cpd09501	NBQX
cpd09502	CNQX
cpd09503	Talampanel
cpd09504	(S)-F-Willardiine
cpd09505	(S)-AMPA
cpd09506	(S)-ACPA
cpd09507	1-Naphthylacetylspermine
cpd09508	CX-516
cpd09509	LY395153
cpd09510	MBTA
cpd09511	MPTA
cpd09512	DAPA
cpd09513	Lophotoxin
cpd09514	DDF
cpd09515	Dihydro-beta-erythroidine
cpd09516	Histrionicotoxin
cpd09517	Clindamycin hydrochloride
cpd09519	Cunaniol
cpd09520	delta-Guanidinovaleric acid
cpd09521	m-Benzenesulfonium diazonium chloride
cpd09522	Dopamine 3-O-sulfate
cpd09523	Dopamine 4-O-sulfate
cpd09524	Pentetrazol
cpd09525	THIP
cpd09526	Isoguvacine
cpd09527	ZAPA
cpd09528	(+)-TACP
cpd09529	DPC
cpd09530	NFA
cpd09531	A9C
cpd09533	CPP
cpd09534	SITS
cpd09535	IAA-94
cpd09536	TS-TM-calix(4)arene
cpd09537	NPPB
cpd09538	DNDS
cpd09539	RU-0211
cpd09540	IBMX
cpd09541	CPX
cpd09542	4-PIOL
cpd09543	Thio-THIP
cpd09544	3-alpha-OH DHP
cpd09545	5-alpha-THDOC
cpd09546	alpha-EMGBL
cpd09547	Miltirone
cpd09548	RO19-4603
cpd09549	beta-EMGBL
cpd09550	Dieldrin
cpd09551	Nocodazole
cpd09552	alpha-EMTBL
cpd09553	Cyanotriphenylborate
cpd09554	Adenophostin B
cpd09555	Patent blue
cpd09556	Adenophostin A
cpd09557	4-AP
cpd09558	Pinacidil
cpd09559	LY382884
cpd09560	NS-102
cpd09561	Domoic acid
cpd09562	(S)-ATPA
cpd09563	2-Amino-5-phosphopentanoic acid
cpd09564	Selfotel
cpd09565	Memantine
cpd09566	MK801
cpd09567	Tet-glycine
cpd09568	(R)-AMAA
cpd09569	alpha,beta-Methylene ATP
cpd09570	AMP-PCP
cpd09571	ATP-gamma-S
cpd09572	ADP-gamma-S
cpd09573	BzATP
cpd09574	PPADS
cpd09575	Reactive blue 2
cpd09576	Paraxanthine
cpd09577	MBED
cpd09578	Sulmazole
cpd09579	Batrachotoxin
cpd09580	Benzamil
cpd09581	Phenamil
cpd09582	CDPC
cpd09583	Dicloxacillin sodium
cpd09584	Saxitoxin
cpd09585	BayK8644
cpd09586	FPL64176
cpd09587	YC 170
cpd09588	CGP 28 392
cpd09589	202-791
cpd09590	Devapamil
cpd09591	Gallopamil
cpd09592	Tiapamil
cpd09593	Emopamil
cpd09594	H37
cpd09595	Colistin sulfate
cpd09596	Bufuralol
cpd09597	S9947
cpd09598	Clofilium
cpd09599	D-NONOate
cpd09600	E-4031
cpd09601	Azimilide
cpd09602	HMR1556
cpd09603	XE991
cpd09604	Linopirdine
cpd09605	Paxilline
cpd09606	UCL 1684
cpd09607	TRAM-34
cpd09608	TRAM-3
cpd09609	Cetiedil
cpd09610	17-Methyl-6Z-octadecenoate
cpd09611	UCL 1608
cpd09612	2S-Hydroxytetradecanoate
cpd09613	6R,7S-Epoxy-octadecanoate
cpd09614	2-Methoxy-5Z-hexadecenoate
cpd09615	3-Bromo-2Z-heptenoate
cpd09616	Pitrazepin
cpd09617	2S-Amino-tridecanoate
cpd09618	SR95531
cpd09619	RU 5135
cpd09620	8-(5-Hexyl-furan-2-yl)-octanoate
cpd09621	(+)-Hydrastine
cpd09622	10-Nitro-9Z,12Z-octadecadienoate
cpd09623	Prostaglandin D3
cpd09624	Alphaxolone
cpd09625	ORG 20599
cpd09626	N-Butyl-beta-carboline-3-carboxylate
cpd09627	Philanthotoxin 343
cpd09628	LGE2
cpd09629	LGD2
cpd09630	8-Isoprostane
cpd09631	Clavulone I
cpd09632	Clavulone II
cpd09633	Clavulone III
cpd09634	Clavulone IV
cpd09635	Tetrapentylammonium
cpd09636	(9R,13R)-12-Oxo-phytodienoic acid
cpd09637	8-Br-cGMP
cpd09638	F4-Neuroprostane (4-series)
cpd09639	F4-Neuroprostane (7-series)
cpd09640	Chromanol 293B
cpd09641	1-Hexadecyl hexadecanoate
cpd09642	2S,3R-Didecanoyl-docosane-2,3-diol
cpd09643	11-Undecanolactone
cpd09644	R-L3
cpd09645	O-Hexanoyl-adnosine monophosphate
